rodada_id,local,atleta_id,apelido,foto,pontuacao,posicao_id,posicao_nome,clube_id,clube_name,entrou_em_campo,opposing_team_id,opposing_team_name,DS,FC,FS,I,PI,A,FD,FF,CA,,G,FT,SG,DE,GS,PS,PC,GC,CV,PP,DP,scout,F,class_pontuacao
2,CASA,72497,Gustavo Campanharo,https://s.sde.globo.com/media/person_role/2023/04/02/photo_220x220_Fbab3V0.png,7.4,4,mei,285,Internacional,True,262,Flamengo,6.0,4.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 6, 'FC': 4, 'FD': 2}",2.0,Bom
2,CASA,72532,Maguinho,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_r03QzyK.png,-2.1,2,lat,290,Goiás,True,264,Corinthians,0.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FC': 7},0.0,Péssimo
2,FORA,72580,Matheus Cavichioli,https://s.sde.globo.com/media/person_role/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_220x220.png,0.0,1,gol,327,América-MG,True,276,São Paulo,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DE': 3, 'GS': 3}",0.0,Péssimo
2,CASA,72583,Pedro Henrique,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_220x220.png,2.6,5,ata,285,Internacional,True,262,Flamengo,1.0,2.0,1.0,1.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 2, 'FF': 2, 'FS': 1, 'I': 1}",2.0,Médio
2,CASA,72762,Ceppelini,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_l5sEyLV.png,-0.3,4,mei,1371,Cuiabá,True,280,Bragantino,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'FC': 1, 'FS': 2}",0.0,Péssimo
2,CASA,72772,Luiz Adriano,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_SJwFoxe.png,0.0,5,ata,285,Internacional,True,262,Flamengo,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.0,Péssimo
2,FORA,72775,Fernandinho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_X6EpiKc.png,0.9,4,mei,293,Athlético-PR,True,266,Fluminense,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 1}",0.0,Ruim
2,CASA,72951,Mercado,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_rOFNbA7.png,-0.3,3,zag,285,Internacional,True,262,Flamengo,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FC': 1},0.0,Péssimo
2,CASA,73384,Samuel Xavier,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_GJkHCf2.png,8.0,2,lat,266,Fluminense,True,293,Athlético-PR,2.0,1.0,0.0,1.0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 2, 'FC': 1, 'FD': 1, 'FF': 1, 'I': 1, 'SG': 1}",2.0,Bom
2,CASA,73479,Jean Dias,https://s.sde.globo.com/media/person_role/2023/04/10/photo_220x220_UU1DWbN.png,6.7,5,ata,285,Internacional,True,262,Flamengo,1.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'A': 1, 'DS': 1, 'FS': 1}",0.0,Bom
2,FORA,73620,Bruno Alves,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_QXt8Pw7.png,2.5,3,zag,284,Grêmio,True,283,Cruzeiro,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FF': 1, 'FS': 1}",1.0,Médio
2,FORA,73800,Rodrigo Caio,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_8nCiWcT.png,0.0,3,zag,262,Flamengo,True,285,Internacional,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.0,Péssimo
2,FORA,73850,Aloísio,https://s.sde.globo.com/media/person_role/2022/03/31/a411b722d7d0edc88f871c1a48191dc1_220x220.png,2.3,5,ata,327,América-MG,True,276,São Paulo,0.0,0.0,0.0,1.0,0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FD': 2, 'I': 1}",2.0,Médio
2,FORA,78077,Madson,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_UA5MZDv.png,2.9,2,lat,293,Athlético-PR,True,266,Fluminense,1.0,0.0,2.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FF': 1, 'FS': 2, 'I': 1}",1.0,Médio
2,CASA,78117,Everaldo,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_8pHdjST.png,0.9,5,ata,265,Bahia,True,263,Botafogo,0.0,1.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FC': 1, 'FD': 1}",1.0,Ruim
2,CASA,78445,Renê,https://s.sde.globo.com/media/person_role/2022/04/12/89131124e240b53f50f1fe351ceb880d_220x220.png,3.9,2,lat,285,Internacional,True,262,Flamengo,2.0,1.0,2.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FC': 1, 'FF': 1, 'FS': 2}",1.0,Médio
2,CASA,78580,Jonathan Cafu,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_7bHRcHm.png,1.6,5,ata,1371,Cuiabá,True,280,Bragantino,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FS': 1, 'I': 1}",0.0,Ruim
2,CASA,78715,Ramiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_Yl1MU4D.png,2.0,4,mei,283,Cruzeiro,True,284,Grêmio,1.0,2.0,0.0,0.0,0,0.0,0.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 2, 'FF': 3}",3.0,Ruim
2,CASA,78855,Thiago Santos,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_xMjWx6h.png,-0.1,4,mei,266,Fluminense,True,293,Athlético-PR,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 1}",0.0,Péssimo
2,FORA,79113,Víctor Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_iLUMfpx.png,0.9,3,zag,263,Botafogo,True,265,Bahia,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 1}",0.0,Ruim
2,FORA,79188,Silvio Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_So2bREb.png,8.9,5,ata,356,Fortaleza,True,294,Coritiba,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 1, 'G': 1}",0.0,Bom
2,FORA,79334,Ricardo Silva,https://s.sde.globo.com/media/person_role/2021/06/04/a95541b4ee84849f6e060a780b86704d_220x220.png,0.9,3,zag,327,América-MG,True,276,São Paulo,0.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FC': 2, 'FS': 3}",0.0,Ruim
2,CASA,79631,Cano,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_CKcA05y.png,5.7,5,ata,266,Fluminense,True,293,Athlético-PR,0.0,0.0,0.0,1.0,0,0.0,1.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FD': 1, 'FF': 2, 'FT': 1, 'I': 1}",4.0,Bom
2,FORA,79701,Lucas Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_22BJorG.png,6.7,4,mei,284,Grêmio,True,283,Cruzeiro,5.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 5, 'FC': 1, 'FS': 2}",0.0,Bom
2,FORA,80196,Yago Pikachu,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_jUc4EZ2.png,16.0,4,mei,356,Fortaleza,True,294,Coritiba,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'G': 2},0.0,Mitou
2,CASA,80287,Luciano,https://s.sde.globo.com/media/person_role/2022/03/01/aeb1926a6ddb270206f4ceffcf701d4b_220x220.png,9.2,5,ata,276,São Paulo,True,327,América-MG,1.0,1.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 1, 'FF': 1, 'FS': 1, 'G': 1}",1.0,Bom
2,CASA,80583,Lucas Lima,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_l0JerUa.png,7.0,4,mei,277,Santos,True,282,Atlético-MG,3.0,1.0,5.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 3, 'FC': 1, 'FD': 1, 'FS': 5}",1.0,Bom
2,CASA,81091,Jair,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_ut5p6cP.png,-0.3,4,mei,267,Vasco,True,275,Palmeiras,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'FC': 1, 'FS': 2}",0.0,Péssimo
2,CASA,81845,Alisson,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_220x220.png,5.8,4,mei,276,São Paulo,True,327,América-MG,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'A': 1, 'FF': 1}",1.0,Bom
2,FORA,82381,Juninho,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_ek7YW7J.png,1.7,4,mei,327,América-MG,True,276,São Paulo,1.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 1, 'FF': 1}",1.0,Ruim
2,CASA,82453,Tadeu,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_jSvkpAL.png,0.5,1,gol,290,Goiás,True,264,Corinthians,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DE': 1, 'FS': 1, 'GS': 1}",0.0,Ruim
2,FORA,82455,Zé Rafael,https://s.sde.globo.com/media/person_role/2023/03/15/photo_220x220_XlK02hD.png,2.3,4,mei,275,Palmeiras,True,267,Vasco,1.0,2.0,3.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'FS': 3}",1.0,Médio
2,FORA,82463,Otávio,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_y7upQyC.png,2.0,4,mei,282,Atlético-MG,True,277,Santos,2.0,2.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 2, 'FC': 2, 'FD': 1}",1.0,Ruim
2,FORA,82628,Tinga,https://s.sde.globo.com/media/person_role/2022/05/12/98abba841d176135f9ec02a557177a7f_220x220.png,8.2,2,lat,356,Fortaleza,True,294,Coritiba,1.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FD': 1, 'FF': 1, 'SG': 1}",2.0,Bom
2,FORA,82747,Paulo Turra,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_L21KedQ.png,2.38,6,tec,293,Athlético-PR,True,266,Fluminense,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.0,Médio
2,CASA,82766,Wellington Rato,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_bPEXkEO.png,1.4,4,mei,276,São Paulo,True,327,América-MG,1.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 2, 'FF': 1}",1.0,Ruim
2,CASA,82792,Maurício Barbieri,https://s.sde.globo.com/media/person_role/2021/04/27/1cc4a56a4aefc5902e503c4834666651_220x220.png,3.88,6,tec,267,Vasco,True,275,Palmeiras,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.0,Médio
2,FORA,83257,Gabriel,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_mbchRWW.png,2.5,5,ata,262,Flamengo,True,285,Internacional,0.0,0.0,1.0,0.0,0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FD': 1, 'FF': 1, 'FS': 1}",2.0,Médio
2,FORA,83433,Patrick,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_TvGvJD9.png,2.9,4,mei,282,Atlético-MG,True,277,Santos,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FS': 1}",0.0,Médio
2,FORA,83528,Léo Pereira,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_Wclql1X.png,2.1,3,zag,262,Flamengo,True,285,Internacional,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FC': 1}",0.0,Médio
2,FORA,84042,Tiquinho Soares,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_TbDAa67.png,9.1,5,ata,263,Botafogo,True,265,Bahia,0.0,0.0,1.0,4.0,0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'A': 2, 'CA': 1, 'FS': 1, 'I': 4}",0.0,Bom
2,FORA,84263,Jemerson,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_LiuUOj2.png,5.0,3,zag,282,Atlético-MG,True,277,Santos,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'SG': 1},0.0,Médio
2,CASA,84339,Bruno Melo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_FEUiEbp.png,-0.2,3,zag,290,Goiás,True,264,Corinthians,1.0,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 1, 'I': 1}",0.0,Péssimo
2,CASA,84428,Fernando Sobral,https://s.sde.globo.com/media/person_role/2023/03/06/photo_220x220_DOXZ9Xn.png,2.1,4,mei,1371,Cuiabá,True,280,Bragantino,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FC': 1}",0.0,Médio
2,FORA,84523,Romarinho,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_UU97nfg.png,1.7,5,ata,356,Fortaleza,True,294,Coritiba,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'FD': 1, 'FS': 1}",1.0,Ruim
2,FORA,84674,Lucas Evangelista,https://s.sde.globo.com/media/person_role/2022/05/05/175c2911cb392a7305aef49766feb459_220x220.png,3.7,4,mei,280,Bragantino,True,1371,Cuiabá,1.0,1.0,4.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FC': 1, 'FF': 1, 'FS': 4}",1.0,Médio
2,CASA,84817,Robson,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_wdF92Dr.png,1.2,5,ata,294,Coritiba,True,356,Fortaleza,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FD': 1},1.0,Ruim
2,CASA,85004,Marcos Felipe,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_kJmHr1X.png,-1.0,1,gol,265,Bahia,True,263,Botafogo,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DE': 1, 'GS': 2}",0.0,Péssimo
2,CASA,85425,João Paulo,https://s.sde.globo.com/media/person_role/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_220x220.png,10.0,1,gol,277,Santos,True,282,Atlético-MG,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DE': 5, 'SG': 1}",0.0,Bom
2,CASA,85626,Léo,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_upcZmtB.png,1.0,3,zag,267,Vasco,True,275,Palmeiras,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FS': 2},0.0,Ruim
2,FORA,85931,Hyoran,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_we4xNWc.png,1.7,4,mei,282,Atlético-MG,True,277,Santos,0.0,2.0,1.0,0.0,0,0.0,1.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 1}",3.0,Ruim
2,CASA,86391,Sander,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_klsEyT2.png,11.0,2,lat,290,Goiás,True,264,Corinthians,2.0,1.0,3.0,0.0,0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'A': 1, 'DS': 2, 'FC': 1, 'FD': 2, 'FS': 3}",2.0,Mitou
2,CASA,86485,Keno,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_RDEOJLs.png,-1.2,5,ata,266,Fluminense,True,293,Athlético-PR,0.0,2.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'FC': 2, 'FS': 1, 'I': 1}",0.0,Péssimo
2,FORA,86686,Tchê Tchê,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_FytIYxJ.png,9.7,4,mei,263,Botafogo,True,265,Bahia,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FS': 1, 'G': 1}",0.0,Bom
2,CASA,86711,Richard Coelho,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_hWLUIMn.png,6.0,4,mei,283,Cruzeiro,True,284,Grêmio,4.0,1.0,1.0,0.0,0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 4, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1}",2.0,Bom
2,FORA,86757,Everton,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_EcaScZP.png,-0.2,5,ata,262,Flamengo,True,285,Internacional,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'FF': 1}",1.0,Péssimo
2,FORA,86777,Danilo Barbosa,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_6wIsdHM.png,1.5,4,mei,263,Botafogo,True,265,Bahia,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FS': 3},0.0,Ruim
2,CASA,86799,Rodrigo Pinho,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_28kb8HP.png,0.0,5,ata,294,Coritiba,True,356,Fortaleza,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},0.0,Péssimo
2,CASA,86841,Boschilia,https://s.sde.globo.com/media/person_role/2022/08/12/8bbade4dbabca44eb3eda2767deda745_220x220.png,4.1,4,mei,294,Coritiba,True,356,Fortaleza,1.0,0.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FF': 3, 'FS': 1}",3.0,Médio
2,FORA,86864,Marlon,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_9jhAK26.png,4.9,2,lat,327,América-MG,True,276,São Paulo,2.0,1.0,4.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FC': 1, 'FF': 1, 'FS': 4}",1.0,Médio
2,CASA,86970,Eduardo Bauermann,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_GWoHgvv.png,7.0,3,zag,277,Santos,True,282,Atlético-MG,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FF': 1, 'SG': 1}",1.0,Bom
2,CASA,87008,Léo Jardim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_2NC7Cvz.png,4.0,1,gol,267,Vasco,True,275,Palmeiras,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DE': 6, 'GS': 2}",0.0,Médio
2,FORA,87009,Nathan,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_H5UIx66.png,4.6,4,mei,284,Grêmio,True,283,Cruzeiro,3.0,4.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 3, 'FC': 4, 'FD': 1, 'FS': 2}",1.0,Médio
2,CASA,87098,Matheus Peixoto,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_FC0h7Wp.png,9.0,5,ata,290,Goiás,True,264,Corinthians,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FF': 1, 'G': 1}",1.0,Bom
2,FORA,87225,Pedro Henrique,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_Pmz9ta0.png,3.4,3,zag,293,Athlético-PR,True,266,Fluminense,1.0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FD': 1, 'FS': 2}",1.0,Médio
2,CASA,87242,Carlos de Pena,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_8NTSnKt.png,0.8,4,mei,285,Internacional,True,262,Flamengo,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'FF': 1},1.0,Ruim
2,FORA,87342,Kannemann,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_q2fTOjY.png,0.4,3,zag,284,Grêmio,True,283,Cruzeiro,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'CA': 1, 'DS': 1, 'FC': 1, 'FS': 1}",0.0,Ruim
2,CASA,87402,Messias,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_XWlumea.png,8.2,3,zag,277,Santos,True,282,Atlético-MG,2.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 2, 'FF': 1, 'SG': 1}",1.0,Bom
2,FORA,87552,Vitor Bueno,https://s.sde.globo.com/media/person_role/2023/02/28/photo_220x220_Vn5DBCR.png,2.5,4,mei,293,Athlético-PR,True,266,Fluminense,1.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'DS': 1, 'FF': 1, 'FS': 1}",1.0,Médio
