scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'A': 1, 'DS': 6, 'FC': 10, 'FF': 2, 'FS': 2, 'I': 1, 'SG': 3}",118774,14,266,2,5,0.0,10.06,0.0,5.34,5,1.53,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 91, 'minutos_jogados': 107, 'scouts': {'media': {'SG': 0.6, 'FS': 0.4, 'A': 0.2, 'I': 0.2, 'DS': 1.2, 'FC': 2, 'FF': 0.4}, 'mandante': {'SG': 1, 'FS': 1, 'A': 1, 'DS': 1, 'FC': 3, 'FF': 2}, 'visitante': {'SG': 2, 'FS': 1, 'I': 1, 'DS': 5, 'FC': 7}}}",alexsander,Alexsander,Alexsander,Alexsander Christian Gomes da Costa,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_HMSPuY2.png
"{'DS': 17, 'FC': 7, 'FD': 6, 'FF': 9, 'FS': 11, 'G': 2, 'I': 1}",99267,14,356,4,6,4.4,7.39,0.02,3.87,14,3.08,"{'media_pontos_mandante': 3.8000000000000003, 'media_pontos_visitante': 3.928571428571428, 'media_minutos_jogados': 53, 'minutos_jogados': 22, 'scouts': {'media': {'FS': 0.79, 'G': 0.14, 'I': 0.07, 'DS': 1.21, 'FC': 0.5, 'FF': 0.64, 'FD': 0.43}, 'mandante': {'FS': 4, 'G': 1, 'I': 1, 'DS': 9, 'FC': 3, 'FF': 4, 'FD': 3}, 'visitante': {'FS': 7, 'G': 1, 'DS': 8, 'FC': 4, 'FF': 5, 'FD': 3}}}",pochettino,Pochettino,Pochettino,Tomás Pochettino,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_zjxThmw.png
"{'DS': 9, 'FC': 9, 'FF': 1, 'FS': 11, 'G': 1, 'I': 1}",109573,14,266,4,7,10.6,6.17,1.57,2.79,8,7.7,"{'media_pontos_mandante': 3.45, 'media_pontos_visitante': 2.125, 'media_minutos_jogados': 78, 'minutos_jogados': 100, 'scouts': {'media': {'FS': 1.38, 'G': 0.12, 'I': 0.12, 'DS': 1.12, 'FC': 1.12, 'FF': 0.12}, 'mandante': {'FS': 5, 'G': 1, 'DS': 4, 'FC': 5}, 'visitante': {'FS': 6, 'I': 1, 'DS': 5, 'FC': 4, 'FF': 1}}}",martinelli,Martinelli,Martinelli,Matheus Martinelli Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_eSiqEBR.png
{},100846,14,356,2,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-esteves,Lucas Esteves,L. Esteves,Lucas Esteves de Souza,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_Ob9K3n3.png
"{'A': 1, 'CA': 4, 'CV': 1, 'DS': 18, 'FC': 12, 'FD': 1, 'FF': 5, 'FS': 10, 'I': 2, 'SG': 6}",101995,14,356,3,7,9.8,9.79,1.23,4.67,12,7.01,"{'media_pontos_mandante': 5.383333333333333, 'media_pontos_visitante': 3.9499999999999997, 'media_minutos_jogados': 101, 'minutos_jogados': 102, 'scouts': {'media': {'SG': 0.5, 'FS': 0.83, 'A': 0.08, 'I': 0.17, 'DS': 1.5, 'FC': 1, 'CA': 0.33, 'CV': 0.08, 'FF': 0.42, 'FD': 0.08}, 'mandante': {'SG': 4, 'FS': 6, 'A': 1, 'DS': 8, 'FC': 9, 'CA': 2, 'CV': 1, 'FF': 3}, 'visitante': {'SG': 2, 'FS': 4, 'I': 2, 'DS': 10, 'FC': 3, 'CA': 2, 'FF': 2, 'FD': 1}}}",britez,Brítez,Brítez,Emanuel Fermín Brítez,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_qvH6Q9A.png
"{'CA': 1, 'DS': 5, 'FC': 5, 'FD': 3, 'FF': 3, 'FS': 9, 'FT': 1, 'G': 1, 'PC': 1}",110607,14,266,4,6,0.0,4.83,0.0,2.66,9,1.37,"{'media_pontos_mandante': 4.025, 'media_pontos_visitante': 1.58, 'media_minutos_jogados': 49, 'minutos_jogados': 65, 'scouts': {'media': {'FS': 1, 'FT': 0.11, 'G': 0.11, 'DS': 0.56, 'FC': 0.56, 'CA': 0.11, 'FF': 0.33, 'FD': 0.33, 'PC': 0.11}, 'mandante': {'FS': 2, 'FT': 1, 'G': 1, 'DS': 1, 'FC': 1, 'FF': 1, 'FD': 2}, 'visitante': {'FS': 7, 'DS': 4, 'FC': 4, 'CA': 1, 'FF': 2, 'FD': 1, 'PC': 1}}}",gabriel-pirani,Gabriel Pirani,G. Pirani,Gabriel Cordeiro Pirani,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_ttN765r.png
"{'A': 2, 'CA': 2, 'DS': 29, 'FC': 24, 'FD': 2, 'FF': 3, 'FS': 13, 'G': 1, 'I': 3}",106323,14,356,4,7,6.4,9.3,1.08,3.9,14,4.54,"{'media_pontos_mandante': 2.6571428571428575, 'media_pontos_visitante': 5.142857142857143, 'media_minutos_jogados': 91, 'minutos_jogados': 102, 'scouts': {'media': {'FS': 0.93, 'A': 0.14, 'G': 0.07, 'I': 0.21, 'DS': 2.07, 'FC': 1.71, 'CA': 0.14, 'FF': 0.21, 'FD': 0.14}, 'mandante': {'FS': 8, 'A': 1, 'DS': 10, 'FC': 12, 'FD': 1}, 'visitante': {'FS': 5, 'A': 1, 'G': 1, 'I': 3, 'DS': 19, 'FC': 12, 'CA': 2, 'FF': 3, 'FD': 1}}}",caio-alexandre,Caio Alexandre,C. Alexandre,Caio Alexandre Souza e Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_mYQOurq.png
"{'FC': 1, 'FD': 2, 'FF': 2, 'FS': 6}",84523,14,356,5,6,0.0,2.72,0.0,0.84,8,-1.35,"{'media_pontos_mandante': 0.25, 'media_pontos_visitante': 1.0333333333333334, 'media_minutos_jogados': 38, 'minutos_jogados': 5, 'scouts': {'media': {'FS': 0.75, 'FC': 0.12, 'FF': 0.25, 'FD': 0.25}, 'mandante': {'FS': 1}, 'visitante': {'FS': 5, 'FC': 1, 'FF': 2, 'FD': 2}}}",romarinho,Romarinho,Romarinho,José Romário Silva de Souza,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_UU97nfg.png
"{'CA': 1, 'DS': 20, 'FC': 15, 'FD': 4, 'FF': 7, 'FS': 7, 'G': 1, 'I': 2}",116447,14,356,4,5,0.9,6.61,0.0,3.09,13,0.56,"{'media_pontos_mandante': 4.216666666666666, 'media_pontos_visitante': 2.1285714285714286, 'media_minutos_jogados': 68, 'minutos_jogados': 34, 'scouts': {'media': {'FS': 0.54, 'G': 0.08, 'I': 0.15, 'DS': 1.54, 'FC': 1.15, 'CA': 0.08, 'FF': 0.54, 'FD': 0.31}, 'mandante': {'FS': 3, 'G': 1, 'I': 1, 'DS': 9, 'FC': 9, 'CA': 1, 'FF': 5, 'FD': 4}, 'visitante': {'FS': 4, 'I': 1, 'DS': 11, 'FC': 6, 'FF': 2}}}",hercules,Hércules,Hércules,Hércules Pereira do Nascimento,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_U5EjTT7.png
"{'A': 1, 'CA': 1, 'DS': 1, 'FC': 5, 'FF': 2, 'FS': 3, 'G': 2, 'I': 4}",79188,14,356,5,6,0.0,4.88,0.0,2.49,9,0.39,"{'media_pontos_mandante': 2.3249999999999997, 'media_pontos_visitante': 2.62, 'media_minutos_jogados': 34, 'minutos_jogados': 14, 'scouts': {'media': {'FS': 0.33, 'A': 0.11, 'G': 0.22, 'I': 0.44, 'DS': 0.11, 'FC': 0.56, 'CA': 0.11, 'FF': 0.22}, 'mandante': {'FS': 2, 'G': 1, 'I': 2, 'FC': 1, 'FF': 1}, 'visitante': {'FS': 1, 'A': 1, 'G': 1, 'I': 2, 'DS': 1, 'FC': 4, 'CA': 1, 'FF': 1}}}",silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_So2bREb.png
"{'DS': 4, 'FC': 6, 'FD': 3, 'FF': 6, 'FS': 9, 'G': 1, 'I': 4, 'PS': 1}",105568,14,356,5,7,2.5,5.21,-0.11,2.46,10,1.78,"{'media_pontos_mandante': 1.8, 'media_pontos_visitante': 3.1, 'media_minutos_jogados': 77, 'minutos_jogados': 78, 'scouts': {'media': {'FS': 0.9, 'G': 0.1, 'I': 0.4, 'DS': 0.4, 'FC': 0.6, 'FF': 0.6, 'FD': 0.3, 'PS': 0.1}, 'mandante': {'FS': 5, 'I': 1, 'DS': 4, 'FC': 2, 'FF': 3}, 'visitante': {'FS': 4, 'G': 1, 'I': 3, 'FC': 4, 'FF': 3, 'FD': 3, 'PS': 1}}}",lucero,Lucero,Lucero,Juan Martín Lucero,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_MqRx953.png
{},90302,14,356,5,5,0.0,5.0,0.0,0.0,0,6.8,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedro-rocha,Pedro Rocha,P. Rocha,Pedro Rocha Neves,https://s.sde.globo.com/media/person_role/2022/09/28/photo_220x220_wjBokpm.png
"{'DS': 2, 'FC': 1, 'FD': 1, 'FS': 1}",88597,14,356,4,6,0.0,3.73,0.0,0.95,4,1.21,"{'media_pontos_mandante': 0.6, 'media_pontos_visitante': 1.2999999999999998, 'media_minutos_jogados': 48, 'minutos_jogados': 5, 'scouts': {'media': {'FS': 0.25, 'DS': 0.5, 'FC': 0.25, 'FD': 0.25}, 'mandante': {'DS': 1}, 'visitante': {'FS': 1, 'DS': 1, 'FC': 1, 'FD': 1}}}",lucas-crispim,Lucas Crispim,L. Crispim,Lucas de Figueiredo Crispim,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_EvxhSX5.png
"{'A': 1, 'CA': 2, 'DS': 8, 'FC': 7, 'FD': 7, 'FF': 8, 'FS': 31, 'FT': 1, 'I': 2}",109461,14,356,4,6,2.6,6.67,0.16,3.11,14,1.8,"{'media_pontos_mandante': 3.042857142857143, 'media_pontos_visitante': 3.185714285714286, 'media_minutos_jogados': 65, 'minutos_jogados': 80, 'scouts': {'media': {'FS': 2.21, 'A': 0.07, 'FT': 0.07, 'I': 0.14, 'DS': 0.57, 'FC': 0.5, 'CA': 0.14, 'FF': 0.57, 'FD': 0.5}, 'mandante': {'FS': 12, 'I': 1, 'DS': 4, 'FC': 2, 'FF': 5, 'FD': 6}, 'visitante': {'FS': 19, 'A': 1, 'FT': 1, 'I': 1, 'DS': 4, 'FC': 5, 'CA': 2, 'FF': 3, 'FD': 1}}}",calebe,Calebe,Calebe,Calebe Gonçalves Ferreira da Silva,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_AhzCnT2.png
"{'A': 1, 'CA': 2, 'DS': 5, 'FC': 6, 'FD': 6, 'FF': 4, 'FS': 12, 'FT': 1, 'I': 3}",94207,14,356,5,6,0.0,5.76,-0.18,2.64,10,-0.03,"{'media_pontos_mandante': 1.5285714285714285, 'media_pontos_visitante': 5.2, 'media_minutos_jogados': 44, 'minutos_jogados': 72, 'scouts': {'media': {'FS': 1.2, 'A': 0.1, 'FT': 0.1, 'I': 0.3, 'DS': 0.5, 'FC': 0.6, 'CA': 0.2, 'FF': 0.4, 'FD': 0.6}, 'mandante': {'FS': 5, 'FT': 1, 'DS': 1, 'FC': 2, 'CA': 1, 'FF': 1, 'FD': 4}, 'visitante': {'FS': 7, 'A': 1, 'I': 3, 'DS': 4, 'FC': 4, 'CA': 1, 'FF': 3, 'FD': 2}}}",guilherme,Guilherme,Guilherme,Guilherme Augusto Vieira dos Santos,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_DlyxisL.png
{},122598,14,356,4,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",amorim,Amorim,Amorim,Alexsandro Amorim de Freitas Filho,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_bHZGJhi.png
{},109347,14,356,1,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",kennedy,Kennedy,Kennedy,Antonio Kennedy Sousa de Almeida,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_jTL4V8M.png
"{'A': 1, 'CA': 5, 'DS': 7, 'FC': 7, 'FD': 2, 'FF': 7, 'FS': 10, 'G': 2, 'I': 2, 'PC': 1, 'SG': 1}",84339,14,290,3,7,0.4,4.95,-0.13,3.01,13,0.2,"{'media_pontos_mandante': 2.5166666666666666, 'media_pontos_visitante': 3.428571428571428, 'media_minutos_jogados': 101, 'minutos_jogados': 111, 'scouts': {'media': {'SG': 0.08, 'FS': 0.77, 'A': 0.08, 'G': 0.15, 'I': 0.15, 'DS': 0.54, 'FC': 0.54, 'CA': 0.38, 'FF': 0.54, 'FD': 0.15, 'PC': 0.08}, 'mandante': {'FS': 5, 'G': 1, 'I': 1, 'DS': 5, 'FC': 3, 'CA': 3, 'FF': 3, 'FD': 1, 'PC': 1}, 'visitante': {'SG': 1, 'FS': 5, 'A': 1, 'G': 1, 'I': 1, 'DS': 2, 'FC': 4, 'CA': 2, 'FF': 4, 'FD': 1}}}",bruno-melo,Bruno Melo,B. Melo,Bruno Ferreira Melo,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_FEUiEbp.png
"{'A': 2, 'CA': 3, 'DS': 8, 'FC': 8, 'FD': 1, 'FS': 2, 'I': 1, 'SG': 1}",122300,14,265,2,2,0.5,2.83,-0.13,3.05,7,0.33,"{'media_pontos_mandante': 4, 'media_pontos_visitante': 1.7666666666666666, 'media_minutos_jogados': 83, 'minutos_jogados': 62, 'scouts': {'media': {'SG': 0.14, 'FS': 0.29, 'A': 0.29, 'I': 0.14, 'DS': 1.14, 'FC': 1.14, 'CA': 0.43, 'FD': 0.14}, 'mandante': {'FS': 1, 'A': 2, 'DS': 7, 'FC': 7, 'CA': 2, 'FD': 1}, 'visitante': {'SG': 1, 'FS': 1, 'I': 1, 'DS': 1, 'FC': 1, 'CA': 1}}}",ryan,Ryan,Ryan,Ryan Carlos Santos de Sousa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_9WvAzGp.png
"{'DS': 3, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 9, 'I': 1}",90540,14,290,5,7,1.5,2.18,-0.28,1.33,8,1.11,"{'media_pontos_mandante': 0.6, 'media_pontos_visitante': 1.5833333333333333, 'media_minutos_jogados': 43, 'minutos_jogados': 84, 'scouts': {'media': {'FS': 1.12, 'I': 0.12, 'DS': 0.38, 'FC': 0.88, 'FF': 0.38, 'FD': 0.25}, 'mandante': {'FS': 2, 'FC': 2, 'FF': 1}, 'visitante': {'FS': 7, 'I': 1, 'DS': 3, 'FC': 5, 'FF': 2, 'FD': 2}}}",diego-goncalves,Diego Gonçalves,D. Gonçalves,Diego Gonçalves,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_eh2bZ7u.png
{},109341,14,356,4,5,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",sammuel,Sammuel,Sammuel,Sammuel Queiroz de Freitas,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_XK5Yazn.png
"{'CA': 1, 'DS': 3, 'FC': 6, 'FD': 5, 'FF': 1, 'FS': 2, 'G': 1, 'I': 5, 'PS': 1, 'SG': 1}",51042,14,290,2,6,0.0,5.29,0.0,2.46,9,2.16,"{'media_pontos_mandante': 3.3199999999999994, 'media_pontos_visitante': 1.375, 'media_minutos_jogados': 38, 'minutos_jogados': 31, 'scouts': {'media': {'SG': 0.11, 'FS': 0.22, 'G': 0.11, 'I': 0.56, 'DS': 0.33, 'FC': 0.67, 'CA': 0.11, 'FF': 0.11, 'FD': 0.56, 'PS': 0.11}, 'mandante': {'FS': 2, 'G': 1, 'I': 2, 'DS': 1, 'FC': 4, 'FF': 1, 'FD': 5, 'PS': 1}, 'visitante': {'SG': 1, 'I': 3, 'DS': 2, 'FC': 2, 'CA': 1}}}",apodi,Apodi,Apodi,Luiz Diallison de Souza Alves,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_B149DKg.png
"{'CA': 1, 'DS': 9, 'FC': 4, 'FD': 4, 'FF': 6, 'FS': 7, 'I': 2}",68917,14,290,5,6,0.0,7.3,0.0,3.58,6,2.3,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 83, 'minutos_jogados': 58, 'scouts': {'media': {'FS': 1.17, 'I': 0.33, 'DS': 1.5, 'FC': 0.67, 'CA': 0.17, 'FF': 1, 'FD': 0.67}, 'mandante': {'FS': 4, 'I': 1, 'DS': 5, 'FC': 1, 'FF': 1, 'FD': 2}, 'visitante': {'FS': 3, 'I': 1, 'DS': 4, 'FC': 3, 'CA': 1, 'FF': 5, 'FD': 2}}}",vinicius,Vinicius,Vinicius,Vinicius Santos Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_ARVnYib.png
"{'CA': 1, 'DS': 3, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 5, 'GC': 1, 'SG': 1}",69189,14,290,3,6,0.0,2.61,0.0,1.45,6,4.64,"{'media_pontos_mandante': 0.36666666666666664, 'media_pontos_visitante': 2.533333333333333, 'media_minutos_jogados': 61, 'minutos_jogados': 7, 'scouts': {'media': {'SG': 0.17, 'FS': 0.83, 'DS': 0.5, 'FC': 0.67, 'GC': 0.17, 'CA': 0.17, 'FF': 0.33, 'FD': 0.17}, 'mandante': {'FS': 4, 'DS': 2, 'FC': 1, 'GC': 1}, 'visitante': {'SG': 1, 'FS': 1, 'DS': 1, 'FC': 3, 'CA': 1, 'FF': 2, 'FD': 1}}}",sidimar,Sidimar,Sidimar,Sidimar Fernando Cigolini,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_o9GWoGq.png
"{'A': 1, 'DS': 5, 'FC': 8, 'FD': 3, 'FF': 5, 'FS': 13, 'FT': 2, 'G': 1, 'I': 3}",72772,14,285,5,7,-0.3,5.68,-0.53,2.8,13,-0.28,"{'media_pontos_mandante': 3.5500000000000003, 'media_pontos_visitante': 2.157142857142857, 'media_minutos_jogados': 70, 'minutos_jogados': 73, 'scouts': {'media': {'FS': 1, 'A': 0.08, 'FT': 0.15, 'G': 0.08, 'I': 0.23, 'DS': 0.38, 'FC': 0.62, 'FF': 0.38, 'FD': 0.23}, 'mandante': {'FS': 8, 'A': 1, 'FT': 2, 'I': 1, 'DS': 3, 'FC': 4, 'FF': 2, 'FD': 2}, 'visitante': {'FS': 5, 'G': 1, 'I': 2, 'DS': 2, 'FC': 4, 'FF': 3, 'FD': 1}}}",luiz-adriano,Luiz Adriano,L. Adriano,Luiz Adriano de Souza da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_SJwFoxe.png
"{'DE': 8, 'GS': 8}",82730,14,290,1,6,0.0,2.34,0.0,0.0,3,-1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 101, 'minutos_jogados': 108, 'scouts': {'media': {'DE': 2.67, 'GS': 2.67}, 'mandante': {'DE': 4, 'GS': 6}, 'visitante': {'DE': 4, 'GS': 2}}}",marcelo-rangel,Marcelo Rangel,M. Rangel,Marcelo Rangel da Rosa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_jsdA8Zf.png
"{'CA': 3, 'DS': 14, 'FC': 20, 'FD': 1, 'FF': 2, 'FS': 15, 'FT': 1}",81952,14,290,4,7,4.9,3.27,0.44,2.11,10,3.55,"{'media_pontos_mandante': 1.9999999999999998, 'media_pontos_visitante': 2.183333333333333, 'media_minutos_jogados': 74, 'minutos_jogados': 76, 'scouts': {'media': {'FS': 1.5, 'FT': 0.1, 'DS': 1.4, 'FC': 2, 'CA': 0.3, 'FF': 0.2, 'FD': 0.1}, 'mandante': {'FS': 2, 'DS': 10, 'FC': 10, 'CA': 2}, 'visitante': {'FS': 13, 'FT': 1, 'DS': 4, 'FC': 10, 'CA': 1, 'FF': 2, 'FD': 1}}}",willian-oliveira,Willian Oliveira,W. Oliveira,Willian Osmar de Oliveira Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_9raWzET.png
"{'CA': 5, 'CV': 1, 'DS': 13, 'FC': 36, 'FF': 7, 'FS': 14, 'G': 2, 'PS': 1, 'SG': 1}",72532,14,290,2,7,0.9,3.31,-0.02,2.61,12,0.6,"{'media_pontos_mandante': 2.15, 'media_pontos_visitante': 2.8499999999999996, 'media_minutos_jogados': 94, 'minutos_jogados': 111, 'scouts': {'media': {'SG': 0.08, 'FS': 1.17, 'G': 0.17, 'DS': 1.08, 'FC': 3, 'CA': 0.42, 'CV': 0.08, 'FF': 0.58, 'PS': 0.08}, 'mandante': {'FS': 5, 'G': 1, 'DS': 3, 'FC': 19, 'CA': 3, 'FF': 4}, 'visitante': {'SG': 1, 'FS': 9, 'G': 1, 'DS': 10, 'FC': 17, 'CA': 2, 'CV': 1, 'FF': 3, 'PS': 1}}}",maguinho,Maguinho,Maguinho,Magno José da Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_r03QzyK.png
"{'A': 1, 'CA': 2, 'DS': 10, 'FC': 16, 'FD': 5, 'FF': 10, 'FS': 17, 'G': 2, 'I': 8}",87098,14,290,5,7,0.0,7.44,0.0,3.99,12,0.33,"{'media_pontos_mandante': 6.12, 'media_pontos_visitante': 2.4714285714285715, 'media_minutos_jogados': 80, 'minutos_jogados': 50, 'scouts': {'media': {'FS': 1.42, 'A': 0.08, 'G': 0.17, 'I': 0.67, 'DS': 0.83, 'FC': 1.33, 'CA': 0.17, 'FF': 0.83, 'FD': 0.42}, 'mandante': {'FS': 4, 'A': 1, 'G': 2, 'I': 3, 'DS': 6, 'FC': 7, 'CA': 2, 'FF': 3, 'FD': 2}, 'visitante': {'FS': 13, 'I': 5, 'DS': 4, 'FC': 9, 'FF': 7, 'FD': 3}}}",matheus-peixoto,Matheus Peixoto,M. Peixoto,Matheus Vieira Campos Peixoto,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_FC0h7Wp.png
{},91712,14,290,1,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-alves,Matheus Alves,M. Alves,Matheus Alves da Silva Cardoso,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_voSytVs.png
{},91733,14,290,4,6,0.0,4.0,0.0,0.0,0,5.38,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe,Felipe,Felipe,Luiz Antonio Ferreira Rodrigues,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_ITYlLkP.png
"{'A': 1, 'CA': 2, 'DS': 13, 'FC': 7, 'FF': 5, 'FS': 25, 'I': 1}",101027,14,290,4,6,0.0,6.23,0.0,3.66,9,1.3,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 88, 'minutos_jogados': 58, 'scouts': {'media': {'FS': 2.78, 'A': 0.11, 'I': 0.11, 'DS': 1.44, 'FC': 0.78, 'CA': 0.22, 'FF': 0.56}, 'mandante': {'FS': 16, 'DS': 6, 'FC': 3, 'CA': 1, 'FF': 2}, 'visitante': {'FS': 9, 'A': 1, 'I': 1, 'DS': 7, 'FC': 4, 'CA': 1, 'FF': 3}}}",diego,Diego,Diego,Jackson Diego Ibrahim Fagundes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_50P80kB.png
"{'DS': 3, 'FC': 1, 'FS': 3, 'PC': 1}",105842,14,290,3,6,0.0,2.4,0.0,1.9,2,1.51,"{'media_pontos_mandante': 1.7, 'media_pontos_visitante': 2.1, 'media_minutos_jogados': 54, 'minutos_jogados': 9, 'scouts': {'media': {'FS': 1.5, 'DS': 1.5, 'FC': 0.5, 'PC': 0.5}, 'mandante': {'FS': 1, 'DS': 1}, 'visitante': {'FS': 2, 'DS': 2, 'FC': 1, 'PC': 1}}}",edu,Edu,Edu,Lucas Eduardo Ribeiro de Souza,https://s.sde.globo.com/media/person_role/2023/06/25/photo_220x220_bGsyKIs.png
"{'FC': 1, 'FD': 1, 'FF': 1, 'FS': 1, 'I': 1}",101684,14,290,5,6,0.0,1.55,0.0,0.53,4,1.81,"{'media_pontos_mandante': 1.1, 'media_pontos_visitante': -0.05, 'media_minutos_jogados': 33, 'minutos_jogados': 53, 'scouts': {'media': {'FS': 0.25, 'I': 0.25, 'FC': 0.25, 'FF': 0.25, 'FD': 0.25}, 'mandante': {'FS': 1, 'FC': 1, 'FF': 1, 'FD': 1}, 'visitante': {'I': 1}}}",philippe-costa,Philippe Costa,P. Costa,Philippe Almeida Costa,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_kiizDTZ.png
{'DS': 1},107908,14,290,2,6,0.0,2.36,0.0,1.2,1,2.86,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 31, 'minutos_jogados': 31, 'scouts': {'media': {'DS': 1}, 'mandante': {}, 'visitante': {'DS': 1}}}",hugo,Hugo,Hugo,Hugo Ferreira de Farias,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_4XBJGTX.png
"{'A': 1, 'CA': 5, 'DS': 34, 'FC': 33, 'FD': 6, 'FF': 5, 'FS': 40, 'FT': 1}",102911,14,290,4,7,3.2,7.15,-0.08,5.01,13,2.18,"{'media_pontos_mandante': 5.916666666666667, 'media_pontos_visitante': 4.228571428571429, 'media_minutos_jogados': 90, 'minutos_jogados': 53, 'scouts': {'media': {'FS': 3.08, 'A': 0.08, 'FT': 0.08, 'DS': 2.62, 'FC': 2.54, 'CA': 0.38, 'FF': 0.38, 'FD': 0.46}, 'mandante': {'FS': 20, 'A': 1, 'DS': 18, 'FC': 17, 'CA': 4, 'FF': 4, 'FD': 4}, 'visitante': {'FS': 20, 'FT': 1, 'DS': 16, 'FC': 16, 'CA': 1, 'FF': 1, 'FD': 2}}}",ze-ricardo,Zé Ricardo,Z. Ricardo,José Ricardo Araújo Fernandes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_h43zEak.png
"{'FC': 3, 'FD': 1, 'FS': 1, 'I': 1}",109639,14,290,5,6,0.0,2.57,0.0,0.23,3,0.62,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 36, 'minutos_jogados': 67, 'scouts': {'media': {'FS': 0.33, 'I': 0.33, 'FC': 1, 'FD': 0.33}, 'mandante': {'I': 1, 'FC': 2}, 'visitante': {'FS': 1, 'FC': 1, 'FD': 1}}}",gabriel-novaes,Gabriel Novaes,G. Novaes,Gabriel Novaes Fernandes,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_Kdrpiw9.png
