scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'A': 1, 'CA': 2, 'DS': 15, 'FC': 4, 'FS': 9, 'PC': 1, 'SG': 2}",38144,11,276,2,7,-0.3,6.61,-0.22,3.7,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_220x220.png
{},97867,11,280,3,5,0.0,9.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.sde.globo.com/media/person_role/2022/05/05/460445523b5ae74d45009ede8f2a5e89_220x220.png
{},72372,11,276,1,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-alves,Felipe Alves,F. Alves,Felipe Alves Raymundo,https://s.sde.globo.com/media/person_role/2022/08/16/19b70a0ace7230f7a5033ad9270abf7e_220x220.png
"{'A': 2, 'CA': 2, 'DS': 3, 'FC': 28, 'FD': 4, 'FF': 8, 'FS': 27, 'G': 4, 'I': 6}",89840,11,276,5,7,6.3,15.29,0.83,5.94,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",calleri,Calleri,Calleri,Jonathan Calleri,https://s.sde.globo.com/media/person_role/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_220x220.png
"{'A': 2, 'CA': 1, 'DS': 14, 'FC': 14, 'FD': 1, 'FF': 4, 'FS': 9, 'I': 1}",81845,11,276,4,7,-0.9,5.01,-0.2,2.75,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alisson,Alisson,Alisson,Alisson Euler de Freitas Castro,https://s.sde.globo.com/media/person_role/2022/03/01/14ebdbca4e280cd9dfdb9b7e2148afe0_220x220.png
"{'CA': 3, 'DS': 13, 'FC': 5, 'FS': 1, 'G': 1}",98976,11,276,4,3,7.9,4.61,1.21,1.96,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel,Gabriel,Gabriel,Gabriel Neves Perdomo,https://s.sde.globo.com/media/person_role/2022/03/01/adf4c737eb27b74c772b8985d18c9044_220x220.png
"{'A': 2, 'CA': 2, 'DS': 9, 'FC': 5, 'FD': 2, 'FF': 2, 'FS': 5}",82766,11,276,4,6,0.0,5.67,-0.4,2.38,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_bPEXkEO.png
{},95466,11,276,2,5,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-vinicius,Igor Vinícius,I. Vinícius,Igor Vinícius de Souza,https://s.sde.globo.com/media/person_role/2022/03/01/1896fe9a90e6307ac1586be9aafcb04e_220x220.png
"{'CA': 1, 'FC': 1, 'FF': 1, 'FS': 4, 'G': 1}",90309,11,276,5,6,0.0,3.3,0.0,2.37,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",david,David,David,David Correa da Fonseca,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_zc5jjjt.png
{},86508,11,276,1,6,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jandrei,Jandrei,Jandrei,Jandrei Chitolina Carniel,https://s.sde.globo.com/media/person_role/2022/03/01/aea40f3f23e91096dde97a5b7a877640_220x220.png
"{'DS': 12, 'FC': 1, 'FF': 2, 'FS': 3, 'FT': 1, 'I': 2, 'SG': 2}",91573,11,276,3,7,0.0,9.27,0.0,5.0,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.sde.globo.com/media/person_role/2022/03/01/a2548066433583acdc68badc1f1e35bf_220x220.png
"{'CA': 2, 'DS': 9, 'FC': 8, 'FD': 8, 'FF': 6, 'FS': 4, 'G': 2, 'I': 2}",102598,11,280,5,5,0.0,6.02,0.0,4.28,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",helinho,Helinho,Helinho,Hélio Júnio Nunes de Castro,https://s.sde.globo.com/media/person_role/2022/05/05/d0de5e463c8123423e2713cdde571faf_220x220.png
"{'A': 2, 'CA': 2, 'DS': 9, 'FC': 8, 'FD': 8, 'FF': 6, 'FS': 16, 'SG': 3}",102318,11,276,2,7,0.1,9.43,-0.56,4.89,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio-paulista,Caio Paulista,C. Paulista,Caio Fernando de Oliveira,https://s.sde.globo.com/media/person_role/2023/01/27/photo_220x220_rRBJfVv.png
"{'DS': 3, 'FC': 8, 'FF': 1, 'SG': 1}",101728,11,276,3,6,0.9,4.22,-0.25,1.4,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",diego-costa,Diego Costa,D. Costa,Diego Henrique Costa Barbosa,https://s.sde.globo.com/media/person_role/2022/03/01/996cbc8d639a3e640cf55d5326393d6d_220x220.png
"{'DS': 4, 'FC': 5, 'FF': 1, 'FS': 1}",102909,11,276,4,7,-0.3,3.09,-0.56,0.77,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",luan,Luan,Luan,Luan Vinícius da Silva Santos ,https://s.sde.globo.com/media/person_role/2022/03/01/6b4e62b423e7b34762e0c7f626ea5ebd_220x220.png
"{'CA': 1, 'DS': 14, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 1, 'SG': 2}",112136,11,276,3,7,1.2,6.38,-0.05,4.21,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-beraldo,Lucas Beraldo,L. Beraldo,Lucas Lopes Beraldo,https://s.sde.globo.com/media/person_role/2022/07/22/aef0c837cb53876eb1509bd8c3eaa586_220x220.png
{},106824,11,276,2,6,0.0,7.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",welington,Welington,Welington,Welington Damascena Santos,https://s.sde.globo.com/media/person_role/2022/03/01/81ffdaa86a436b3f695649fc411cf06b_220x220.png
"{'CV': 1, 'DS': 13, 'FC': 11, 'FD': 6, 'FF': 5, 'FS': 6, 'FT': 1, 'G': 1, 'I': 2}",106822,11,276,4,7,3.8,8.83,0.11,4.29,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",rodrigo-nestor,Rodrigo Nestor,R. Nestor,Rodrigo Nestor Bertalia,https://s.sde.globo.com/media/person_role/2022/03/01/70f9ba85a01525e2d77c787e7efb42f7_220x220.png
{},105300,11,276,3,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ferraresi,Ferraresi,Ferraresi,Nahuel Adolfo Ferraresi Hernández,https://s.sde.globo.com/media/person_role/2022/08/13/a5301263d96806640ddf67cec70f99e7_220x220.png
"{'DS': 2, 'FC': 3, 'FS': 1, 'G': 1, 'I': 3}",106831,11,276,5,6,0.0,2.07,0.0,1.94,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",juan,Juan,Juan,Juan Santos da Silva,https://s.sde.globo.com/media/person_role/2022/03/01/b64f8d56aad317fef852cca695190f34_220x220.png
"{'CA': 2, 'DS': 6, 'FC': 4, 'FF': 2, 'FS': 2, 'PC': 1, 'SG': 1}",99889,11,276,3,6,4.2,4.67,0.77,2.12,5,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alan-franco,Alan Franco,A. Franco,Alan Javier Franco,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_Nls7aQV.png
{},95352,11,276,2,6,0.0,4.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",orejuela,Orejuela,Orejuela,Luis Manuel Orejuela García,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_ReeiLCz.png
{},108422,11,276,5,6,0.0,6.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",erison,Erison,Erison,Erison Danilo de Souza,https://s.sde.globo.com/media/person_role/2023/02/01/photo_220x220_0I7WXAm.png
{},106830,11,276,4,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",talles-costa,Talles Costa,T. Costa,Talles Macedo Toledo Costa,https://s.sde.globo.com/media/person_role/2022/03/01/46c4e9fd9a32a9e894bd6edc746e403d_220x220.png
{},106803,11,276,4,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",andre-anderson,André Anderson,A. Anderson,André Anderson Pomilio Lima,https://s.sde.globo.com/media/person_role/2022/04/12/147e9b9fa6d6b253f5f20e62622066ac_220x220.png
"{'CA': 1, 'DS': 6, 'FC': 2, 'FS': 1}",94786,11,276,4,6,2.4,4.43,-0.52,2.03,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jhegson-mendez,Jhegson Méndez,J. Méndez,Jhegson Sebastián Méndez Carabalí,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_PUzvx3f.png
"{'CA': 1, 'CV': 1, 'DS': 16, 'FC': 20, 'FD': 3, 'FF': 3, 'FS': 3, 'G': 2}",113359,11,276,4,7,0.0,5.35,0.0,3.27,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pablo-maia,Pablo Maia,P. Maia,Pablo Gonçalves Maia Fortunato,https://s.sde.globo.com/media/person_role/2022/03/05/e91f0953fe782088f01eda528fd69b2f_220x220.png
{},116137,11,276,2,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",joao-moreira,João Moreira,J. Moreira,João Moreira Sanmartin Souza,https://s.sde.globo.com/media/person_role/2022/03/01/b2773da8a486428f92cda01d2ab65d9e_220x220.png
"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 11, 'G': 2, 'I': 2}",103645,11,276,5,6,0.0,8.04,-0.43,3.95,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-paulo,Marcos Paulo,M. Paulo,Marcos Paulo Costa do Nascimento,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_XopxIWU.png
"{'DS': 4, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 8, 'G': 1, 'I': 1}",111771,11,265,5,6,0.0,4.12,0.0,2.37,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",arthur-sales,Arthur Sales,A. Sales,Arthur de Oliveira Sales,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_OzxQsVM.png
{},115227,11,276,5,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",caio,Caio,Caio,Caio Matheus da Silva,https://s.sde.globo.com/media/person_role/2022/04/06/c624743dce9149ef9c0122f7eabd3337_220x220.png
"{'A': 1, 'CA': 2, 'DS': 54, 'FC': 11, 'FD': 3, 'FF': 2, 'FS': 9, 'G': 2, 'I': 1, 'SG': 3}",91706,11,283,2,7,5.2,16.71,-0.08,9.55,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marlon,Marlon,Marlon,Marlon Rodrigues Xavier,https://s.sde.globo.com/media/person_role/2023/03/13/photo_220x220_vrVAWB7.png
"{'CA': 1, 'DS': 2, 'FC': 2, 'FS': 3, 'SG': 2}",106829,11,276,2,6,0.0,4.47,0.0,6.15,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",patryck,Patryck,Patryck,Patryck Lanza dos Reis,https://s.sde.globo.com/media/person_role/2022/03/01/73a6760a1b2c4cc7fc70ee0323e11b73_220x220.png
"{'DS': 2, 'FC': 1, 'FS': 1}",113157,11,276,2,6,0.0,3.34,0.0,2.6,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nathan-mendes,Nathan Mendes,N. Mendes,Nathan Gabriel de Souza Mendes,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_Ec4EI26.png
"{'A': 3, 'CA': 1, 'DS': 5, 'FC': 18, 'FD': 4, 'FF': 9, 'FS': 15, 'I': 7}",60793,11,267,4,7,5.5,6.88,0.26,3.03,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",alex-teixeira,Alex Teixeira,A. Teixeira,Alex Teixeira Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_95Ip8xR.png
"{'CA': 3, 'DS': 21, 'FC': 15, 'FD': 1, 'FF': 1, 'FS': 29, 'G': 1, 'PS': 1}",81091,11,267,4,7,0.0,8.37,0.0,4.32,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jair,Jair,Jair,Jair Rodrigues Júnior,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_ut5p6cP.png
"{'CA': 1, 'DS': 6, 'FC': 13, 'FD': 4, 'FF': 2, 'FS': 6}",103295,11,280,4,7,2.5,2.67,0.22,1.46,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",eric-ramires,Eric Ramires,E. Ramires,Eric dos Santos Rodrigues,https://s.sde.globo.com/media/person_role/2022/05/05/68b240d886c54c37133d42e6dd5f8e41_220x220.png
"{'CA': 3, 'DS': 9, 'FC': 8, 'FF': 1, 'FS': 13, 'I': 1}",101579,11,267,3,6,0.0,2.85,0.0,1.58,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",robson-bambu,Robson Bambu,R. Bambu,Robson Alves de Barros,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_duKaGjT.png
"{'CA': 1, 'DS': 3, 'FC': 8, 'FS': 6, 'FT': 1}",85626,11,267,3,7,4.0,2.71,0.68,0.56,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo,Léo,Léo,Leonardo Pinheiro da Conceição,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_upcZmtB.png
"{'CA': 1, 'DS': 21, 'FC': 10, 'FD': 5, 'FF': 7, 'FS': 8, 'I': 2}",99213,11,267,2,7,1.0,6.41,-0.23,3.66,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",puma-rodriguez,Puma Rodríguez,P. Rodríguez,José Luis Rodríguez Bebanz,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_I6z9QfY.png
{},88368,11,267,2,5,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel-dias,Gabriel Dias,G. Dias,Gabriel Dias de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_SmDR7cT.png
"{'CA': 1, 'DE': 43, 'FS': 1, 'GS': 20}",87008,11,267,1,7,-1.0,8.82,-0.21,2.05,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo-jardim,Léo Jardim,L. Jardim,Leonardo César Jardim,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_2NC7Cvz.png
{},88136,11,267,1,6,0.0,5.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ivan,Ivan,Ivan,Ivan Quaresma da Silva,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_qStnmUz.png
"{'DS': 6, 'FC': 1, 'FF': 1, 'FS': 2}",101720,11,267,3,6,1.4,2.79,-0.62,2.9,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",miranda,Miranda,Miranda,Matheus dos Santos Miranda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_dT3P0NV.png
{},105294,11,267,4,5,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",de-lucca,De Lucca,D. Lucca,Patrick de Lucca Chaves de Oliveira,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_J73ZkrF.png
{},105998,11,267,5,6,0.0,2.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",vinicius,Vinícius,Vinícius,Vinícius dos Santos de Oliveira Paiva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_Oqt8wcz.png
"{'A': 2, 'CA': 2, 'DS': 12, 'FC': 15, 'FD': 2, 'FF': 4, 'FS': 2, 'I': 2}",105584,11,267,2,7,0.6,6.14,0.01,2.21,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-piton,Lucas Piton,L. Piton,Lucas Piton Crivellaro,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_71dywWV.png
{},105566,11,267,2,6,0.0,3.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",riquelme,Riquelme,Riquelme,Riquelme Carvalho Araújo Viana,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_smA6Xym.png
"{'DS': 2, 'FC': 1}",93716,11,267,2,6,0.0,3.0,0.0,1.05,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulo-henrique,Paulo Henrique,P. Henrique,Paulo Henrique de Oliveira Alves,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_65yTkUA.png
"{'DS': 3, 'FC': 3, 'FF': 1}",105902,11,267,4,2,0.9,2.35,-0.09,1.17,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ze-gabriel,Zé Gabriel,Z. Gabriel,José Gabriel dos Santos Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_PQUgcKV.png
{},106682,11,267,1,6,0.0,2.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",halls,Halls,Halls,Hedhe Halls Rocha da Silva,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_oXORlmg.png
"{'CA': 2, 'DS': 5, 'FC': 10, 'FD': 4, 'FF': 4, 'FS': 7, 'FT': 1, 'I': 2}",106201,11,267,4,6,1.6,2.74,0.04,1.7,9,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",figueiredo,Figueiredo,Figueiredo,Lucas Figueiredo dos Santos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_YrswGSn.png
"{'CA': 1, 'DS': 7, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 4, 'G': 1}",108528,11,267,4,2,0.0,2.67,0.0,2.36,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",galarza,Galarza,Galarza,Matías Galarza Fonda,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_G8IevUF.png
{'FC': 1},112141,11,267,2,6,0.0,2.39,0.0,-0.3,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulo-victor,Paulo Victor,P. Victor,Paulo Victor de Almeida Barbosa,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_1bXqoAq.png
"{'DS': 4, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 9}",110776,11,267,4,6,0.5,2.91,-0.26,1.38,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",orellano,Orellano,Orellano,Luca Nicolás Orellano,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_QTGO9rI.png
"{'DS': 8, 'FC': 13, 'FF': 1, 'FS': 8, 'FT': 1, 'I': 1}",111769,11,267,4,7,6.1,4.65,1.06,2.23,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marlon-gomes,Marlon Gomes,M. Gomes,Marlon Gomes Claudino,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_t23W3Dj.png
"{'CA': 1, 'FC': 2, 'FF': 1, 'FS': 2}",118708,11,267,5,6,0.0,2.38,0.0,0.1,2,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",eguinaldo,Eguinaldo,Eguinaldo,Eguinaldo de Sousa Lemos,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_tsGYQ1l.png
"{'CA': 1, 'DS': 3, 'FC': 6, 'FF': 3, 'FS': 2, 'G': 1}",122485,11,267,4,5,0.0,2.3,0.0,2.03,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",barros,Barros,Barros,Cauan Lucas Barros da Luz,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_VK7ktPd.png
"{'A': 1, 'CA': 2, 'DS': 10, 'FC': 11, 'FD': 4, 'FF': 5, 'FS': 18, 'FT': 2, 'G': 2}",106199,11,267,5,6,-0.3,14.23,-0.71,4.68,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gabriel-pec,Gabriel Pec,G. Pec,Gabriel Fortes Chaves,https://s.sde.globo.com/media/person_role/2023/03/14/photo_220x220_RHuy7TJ.png
