atleta_id,apelido,clube_id,clube_name,player_position,med_chutes_no_gol,med_desarmes_executado,med_faltas_sofridas,med_chutes_fora,med_gols,med_assistencias
112370,Emerson Ramon,1371,Cuiabá,ata,0.3333333333333333,0.5555555555555556,1.4444444444444444,0.7777777777777778,0.0,0.0
112616,Gabriel Grando,284,Grêmio,gol,0.0,0.0,0.25,0.0,0.0,0.0
112709,Kaiki,283,Cruzeiro,lat,0.0,1.0,1.0,0.0,0.0,0.0
112886,Lucas Barbosa,277,Santos,mei,0.25,2.5,0.25,0.0,0.0,0.0
112886,Lucas Barbosa,294,Coritiba,mei,0.5,0.0,0.5,0.5,0.0,0.0
112913,Capasso,267,Vasco,zag,0.0,0.875,0.0,0.125,0.0,0.0
113103,Flaco López,275,Palmeiras,ata,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0
113157,Nathan Mendes,276,São Paulo,lat,0.16666666666666666,1.1666666666666667,1.0,0.16666666666666666,0.16666666666666666,0.0
113295,Júlio,327,América-MG,zag,0.0,0.0,0.0,0.0,0.0,0.5
113359,Pablo Maia,276,São Paulo,mei,0.375,1.5625,0.625,0.5,0.125,0.0
113384,Diogo Batista,294,Coritiba,lat,0.25,0.5,0.375,0.25,0.0,0.125
113558,Bruninho,280,Bragantino,mei,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333
113687,Du Queiroz,264,Corinthians,mei,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
114174,André Luiz,262,Flamengo,ata,0.0,0.5,0.0,0.0,0.0,0.0
114374,Lucas Pires,277,Santos,lat,0.3333333333333333,1.7777777777777777,1.0,0.1111111111111111,0.0,0.0
114802,Vitor Roque,293,Athlético-PR,ata,0.5555555555555556,1.0,1.9444444444444444,0.6666666666666666,0.5,0.16666666666666666
115025,Miguelito,277,Santos,mei,0.0,0.5,0.5,0.5,0.0,0.0
115061,Thauan Lara,285,Internacional,lat,0.125,0.625,1.5,0.25,0.0,0.0
115100,Matheus França,262,Flamengo,mei,0.0,1.0,0.5,1.25,0.125,0.0
115239,Wesley,262,Flamengo,lat,0.15,1.8,1.45,0.1,0.05,0.05
115246,Naves,275,Palmeiras,zag,0.0,1.0,0.5,0.0,0.0,0.0
115248,Jhon Jhon,275,Palmeiras,mei,0.21428571428571427,1.2142857142857142,0.6428571428571429,0.14285714285714285,0.0,0.0
115404,Rwan,267,Vasco,ata,0.0,0.5,1.5,0.5,0.0,0.0
115502,Ceballos,356,Fortaleza,zag,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0
115562,Arthur,327,América-MG,lat,0.0,2.0,2.0,0.0,0.0,0.0
115563,Rodriguinho,327,América-MG,mei,0.0,1.0,0.75,0.25,0.0,0.0
115671,Mila,284,Grêmio,mei,0.0,0.625,0.375,0.375,0.0,0.0
115733,Zé Vitor,267,Vasco,zag,0.0,0.0,0.0,0.0,0.0,0.0
