scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'CA': 3, 'DS': 21, 'FC': 15, 'FD': 2, 'FF': 8, 'FS': 9, 'FT': 1, 'G': 1}",101201,12,265,5,5,0.0,11.67,0.0,6.0,7,3.25,"{'media_pontos_mandante': 5.5, 'media_pontos_visitante': 6.666666666666667, 'media_minutos_jogados': 101, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 1.29, 'FT': 0.14, 'G': 0.14, 'DS': 3, 'FC': 2.14, 'CA': 0.43, 'FF': 1.14, 'FD': 0.29}, 'mandante': {'FS': 4, 'G': 1, 'DS': 9, 'FC': 10, 'CA': 1, 'FF': 5, 'FD': 1}, 'visitante': {'FS': 5, 'FT': 1, 'DS': 12, 'FC': 5, 'CA': 2, 'FF': 3, 'FD': 1}}}",vitor-jacare,Vitor Jacaré,V. Jacaré,Francisco Vítor Silva Costa,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_GdFbYPn.png
{},96652,12,282,4,6,0.0,9.0,0.0,0.0,0,12.48,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",allan,Allan,Allan,Allan Rodrigues de Souza,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_AuDILu6.png
"{'CA': 3, 'DS': 22, 'FC': 19, 'FD': 2, 'FF': 6, 'FS': 14}",104783,12,265,4,7,2.2,4.84,-1.1,3.19,10,1.38,"{'media_pontos_mandante': 3.78, 'media_pontos_visitante': 2.6, 'media_minutos_jogados': 71, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 1.4, 'DS': 2.2, 'FC': 1.9, 'CA': 0.3, 'FF': 0.6, 'FD': 0.2}, 'mandante': {'FS': 4, 'DS': 14, 'FC': 9, 'FF': 2, 'FD': 1}, 'visitante': {'FS': 10, 'DS': 8, 'FC': 10, 'CA': 3, 'FF': 4, 'FD': 1}}}",acevedo,Acevedo,Acevedo,Nicolás Brian Acevedo Tabárez,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_YfjCr6b.png
"{'CA': 3, 'CV': 1, 'DS': 12, 'FC': 12, 'FD': 1, 'FF': 3, 'FS': 13, 'SG': 2}",96725,12,282,2,3,0.5,6.25,-1.27,3.56,7,0.28,"{'media_pontos_mandante': 2.033333333333333, 'media_pontos_visitante': 4.7, 'media_minutos_jogados': 75, 'minutos_jogados': 100, 'scouts': {'media': {'SG': 0.29, 'FS': 1.86, 'DS': 1.71, 'FC': 1.71, 'CA': 0.43, 'CV': 0.14, 'FF': 0.43, 'FD': 0.14}, 'mandante': {'FS': 4, 'DS': 4, 'FC': 3, 'CA': 1, 'FD': 1}, 'visitante': {'SG': 2, 'FS': 9, 'DS': 8, 'FC': 9, 'CA': 2, 'CV': 1, 'FF': 3}}}",saravia,Saravia,Saravia,Renzo Saravia,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_9Q6Ch0T.png
"{'DS': 7, 'FC': 3, 'FD': 1, 'FS': 4, 'SG': 2}",105373,12,265,3,6,0.0,4.52,0.0,4.14,5,4.15,"{'media_pontos_mandante': 4.633333333333333, 'media_pontos_visitante': 3.4000000000000004, 'media_minutos_jogados': 70, 'minutos_jogados': 24, 'scouts': {'media': {'SG': 0.4, 'FS': 0.8, 'DS': 1.4, 'FC': 0.6, 'FD': 0.2}, 'mandante': {'SG': 1, 'FS': 4, 'DS': 5, 'FC': 1, 'FD': 1}, 'visitante': {'SG': 1, 'DS': 2, 'FC': 2}}}",gabriel-xavier,Gabriel Xavier,G. Xavier,Gabriel Lheman Xavier - Lhman,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_0UPMoSl.png
"{'CA': 4, 'CV': 1, 'DS': 10, 'FC': 11, 'FF': 1, 'FS': 2, 'I': 1}",91203,12,327,3,7,0.0,2.21,0.0,0.57,6,-0.57,"{'media_pontos_mandante': 1.05, 'media_pontos_visitante': 0.32499999999999996, 'media_minutos_jogados': 102, 'minutos_jogados': 100, 'scouts': {'media': {'FS': 0.33, 'I': 0.17, 'DS': 1.67, 'FC': 1.83, 'CA': 0.67, 'CV': 0.17, 'FF': 0.17}, 'mandante': {'FS': 1, 'I': 1, 'DS': 3, 'FC': 3, 'CA': 1}, 'visitante': {'FS': 1, 'DS': 7, 'FC': 8, 'CA': 3, 'CV': 1, 'FF': 1}}}",eder,Éder,Éder,Éder Ferreira Graminho,https://s.sde.globo.com/media/person_role/2022/02/24/e0b5f4c6647fe1b42922ddb4458dade0_220x220.png
"{'A': 1, 'CA': 2, 'DS': 7, 'FC': 5, 'FF': 4, 'FS': 1, 'G': 1, 'I': 1}",111829,12,265,5,7,10.3,4.48,1.82,3.07,7,6.67,"{'media_pontos_mandante': 2.2399999999999998, 'media_pontos_visitante': 5.15, 'media_minutos_jogados': 40, 'minutos_jogados': 67, 'scouts': {'media': {'FS': 0.14, 'A': 0.14, 'G': 0.14, 'I': 0.14, 'DS': 1, 'FC': 0.71, 'CA': 0.29, 'FF': 0.57}, 'mandante': {'FS': 1, 'G': 1, 'I': 1, 'DS': 3, 'FC': 4, 'CA': 2, 'FF': 3}, 'visitante': {'A': 1, 'DS': 4, 'FC': 1, 'FF': 1}}}",kayky,Kayky,Kayky,Kayky da Silva Chagas,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_ycDoFH2.png
{},98706,12,282,4,6,0.0,5.16,0.0,0.0,1,7.02,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 26, 'minutos_jogados': 26, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",pedrinho,Pedrinho,Pedrinho,Pedro Victor Delmino da Silva,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_QTjI0Vv.png
"{'DS': 1, 'FC': 1}",81121,12,265,4,6,0.0,2.98,0.0,0.45,2,2.53,"{'media_pontos_mandante': 0.44999999999999996, 'media_pontos_visitante': 0, 'media_minutos_jogados': 12, 'minutos_jogados': 10, 'scouts': {'media': {'DS': 0.5, 'FC': 0.5}, 'mandante': {'DS': 1, 'FC': 1}, 'visitante': {}}}",lucas-mugni,Lucas Mugni,L. Mugni,Lucas Andrés Mugni,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_t30cY72.png
"{'DS': 1, 'FS': 2}",68727,12,282,2,6,0.0,3.94,0.0,2.2,1,4.95,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 63, 'minutos_jogados': 63, 'scouts': {'media': {'FS': 2, 'DS': 1}, 'mandante': {}, 'visitante': {'FS': 2, 'DS': 1}}}",dodo,Dodô,Dodô,José Rodolfo Pires Ribeiro,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_qpaSZSL.png
"{'CA': 3, 'DS': 4, 'FC': 10, 'FD': 3, 'FF': 3, 'FS': 28, 'G': 1, 'I': 4}",101314,12,265,5,3,0.0,5.17,0.0,2.93,9,3.55,"{'media_pontos_mandante': 3.06, 'media_pontos_visitante': 2.2199999999999998, 'media_minutos_jogados': 67, 'minutos_jogados': 72, 'scouts': {'media': {'FS': 2.8, 'G': 0.1, 'I': 0.4, 'DS': 0.4, 'FC': 1, 'CA': 0.3, 'FF': 0.3, 'FD': 0.3}, 'mandante': {'FS': 13, 'G': 1, 'I': 1, 'DS': 2, 'FC': 5, 'CA': 2, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 15, 'I': 3, 'DS': 2, 'FC': 5, 'CA': 1, 'FF': 2, 'FD': 2}}}",ademir,Ademir,Ademir,Ademir da Silva Santos Júnior,https://s.sde.globo.com/media/person_role/2023/04/02/photo_220x220_AYMEKre.png
"{'CA': 1, 'DS': 7, 'FC': 4, 'FD': 2, 'FF': 1, 'FS': 5, 'SG': 7}",91664,12,263,3,7,5.0,6.54,0.19,3.91,12,3.19,"{'media_pontos_mandante': 5.116666666666667, 'media_pontos_visitante': 2.6999999999999997, 'media_minutos_jogados': 91, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.58, 'FS': 0.42, 'DS': 0.58, 'FC': 0.33, 'CA': 0.08, 'FF': 0.08, 'FD': 0.17}, 'mandante': {'SG': 5, 'FS': 2, 'DS': 2, 'FC': 3, 'FF': 1, 'FD': 2}, 'visitante': {'SG': 2, 'FS': 3, 'DS': 5, 'FC': 1, 'CA': 1}}}",adryelson,Adryelson,Adryelson,Adryelson Shawann Lima Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_3WVFnva.png
"{'CA': 1, 'DS': 2, 'FC': 5, 'FS': 3, 'SG': 1}",97899,12,265,2,6,0.0,3.92,0.0,2.13,3,-0.43,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 61, 'minutos_jogados': 9, 'scouts': {'media': {'SG': 0.33, 'FS': 1, 'DS': 0.67, 'FC': 1.67, 'CA': 0.33}, 'mandante': {'FS': 3, 'DS': 1, 'FC': 4}, 'visitante': {'SG': 1, 'DS': 1, 'FC': 1, 'CA': 1}}}",matheus-bahia,Matheus Bahia,M. Bahia,Matheus Bahia Santos,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_qXFqFQp.png
"{'CA': 1, 'DS': 12, 'FC': 13, 'FF': 2, 'FS': 4}",87747,12,265,4,6,0.0,5.25,0.0,2.18,6,4.49,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 59, 'minutos_jogados': 66, 'scouts': {'media': {'FS': 0.67, 'DS': 2, 'FC': 2.17, 'CA': 0.17, 'FF': 0.33}, 'mandante': {'FS': 3, 'DS': 5, 'FC': 10, 'CA': 1, 'FF': 2}, 'visitante': {'FS': 1, 'DS': 7, 'FC': 3}}}",yago-felipe,Yago Felipe,Y. Felipe,Yago Felipe da Costa Rocha,https://s.sde.globo.com/media/person_role/2023/03/10/photo_220x220.png
"{'A': 3, 'CA': 3, 'DS': 8, 'FC': 16, 'FD': 1, 'FF': 1, 'FS': 25, 'FT': 1, 'G': 2}",68708,12,263,4,7,2.4,12.55,-0.31,5.03,10,1.5,"{'media_pontos_mandante': 6, 'media_pontos_visitante': 3.575, 'media_minutos_jogados': 88, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 2.5, 'A': 0.3, 'FT': 0.1, 'G': 0.2, 'DS': 0.8, 'FC': 1.6, 'CA': 0.3, 'FF': 0.1, 'FD': 0.1}, 'mandante': {'FS': 13, 'A': 2, 'FT': 1, 'G': 2, 'DS': 4, 'FC': 11, 'CA': 3, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 12, 'A': 1, 'DS': 4, 'FC': 5}}}",eduardo,Eduardo,Eduardo,Carlos Eduardo de Oliveira Alves,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_5IMT6Pl.png
{},74061,12,263,1,6,0.0,8.0,0.0,0.0,0,11.06,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_zKZCWAI.png
"{'DS': 1, 'FD': 1, 'FS': 1}",93791,12,265,4,6,0.0,2.5,-0.22,0.58,5,-0.01,"{'media_pontos_mandante': 0.9666666666666667, 'media_pontos_visitante': 0, 'media_minutos_jogados': 21, 'minutos_jogados': 17, 'scouts': {'media': {'FS': 0.2, 'DS': 0.2, 'FD': 0.2}, 'mandante': {'FS': 1, 'DS': 1, 'FD': 1}, 'visitante': {}}}",daniel,Daniel,Daniel,Daniel Sampaio Simões,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_suhRZdC.png
"{'CA': 2, 'CV': 1, 'DS': 20, 'FC': 11, 'FD': 1, 'FS': 4, 'SG': 4}",70171,12,263,2,6,8.5,6.58,0.67,4.86,8,5.47,"{'media_pontos_mandante': 4.8, 'media_pontos_visitante': 4.9, 'media_minutos_jogados': 70, 'minutos_jogados': 81, 'scouts': {'media': {'SG': 0.5, 'FS': 0.5, 'DS': 2.5, 'FC': 1.38, 'CA': 0.25, 'CV': 0.12, 'FD': 0.12}, 'mandante': {'SG': 2, 'DS': 5, 'FC': 6, 'CA': 1, 'FD': 1}, 'visitante': {'SG': 2, 'FS': 4, 'DS': 15, 'FC': 5, 'CA': 1, 'CV': 1}}}",rafael,Rafael,Rafael,Rafael Pereira da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_yi6UvNz.png
"{'A': 1, 'CA': 5, 'DS': 14, 'FC': 7, 'FD': 2, 'FF': 3, 'FS': 6, 'FT': 1, 'G': 1, 'SG': 7}",79113,12,263,3,7,6.7,10.41,0.21,6.23,11,4.27,"{'media_pontos_mandante': 8.35, 'media_pontos_visitante': 3.6799999999999997, 'media_minutos_jogados': 100, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.64, 'FS': 0.55, 'A': 0.09, 'FT': 0.09, 'G': 0.09, 'DS': 1.27, 'FC': 0.64, 'CA': 0.45, 'FF': 0.27, 'FD': 0.18}, 'mandante': {'SG': 5, 'FS': 2, 'A': 1, 'FT': 1, 'G': 1, 'DS': 8, 'FC': 5, 'CA': 4, 'FF': 2, 'FD': 2}, 'visitante': {'SG': 2, 'FS': 4, 'DS': 6, 'FC': 2, 'CA': 1, 'FF': 1}}}",victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_iLUMfpx.png
{},102907,12,265,1,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",matheus-teixeira,Matheus Teixeira,M. Teixeira,Matheus Henrique Teixeira,https://s.sde.globo.com/media/person_role/2022/04/05/ff4149be4042453395add145d010bd49_220x220.png
"{'DS': 8, 'FC': 7, 'FD': 4, 'FF': 7, 'FS': 2}",93790,12,263,4,7,3.4,4.77,0.45,1.72,11,2.18,"{'media_pontos_mandante': 2.0599999999999996, 'media_pontos_visitante': 1.4333333333333333, 'media_minutos_jogados': 79, 'minutos_jogados': 103, 'scouts': {'media': {'FS': 0.18, 'DS': 0.73, 'FC': 0.64, 'FF': 0.64, 'FD': 0.36}, 'mandante': {'FS': 1, 'DS': 4, 'FC': 2, 'FF': 4, 'FD': 2}, 'visitante': {'FS': 1, 'DS': 4, 'FC': 5, 'FF': 3, 'FD': 2}}}",marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_vbqyTPv.png
"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 18, 'FD': 3, 'FF': 4, 'FS': 14, 'G': 1}",86686,12,263,4,7,-0.8,7.57,-0.4,2.7,12,-0.57,"{'media_pontos_mandante': 2.4499999999999997, 'media_pontos_visitante': 2.9499999999999993, 'media_minutos_jogados': 68, 'minutos_jogados': 52, 'scouts': {'media': {'FS': 1.17, 'A': 0.08, 'G': 0.08, 'DS': 0.83, 'FC': 1.5, 'CA': 0.08, 'FF': 0.33, 'FD': 0.25}, 'mandante': {'FS': 6, 'DS': 7, 'FC': 9, 'FF': 3, 'FD': 3}, 'visitante': {'FS': 8, 'A': 1, 'G': 1, 'DS': 3, 'FC': 9, 'CA': 1, 'FF': 1}}}",tche-tche,Tchê Tchê,T. Tchê,Danilo das Neves Pinheiro,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_FytIYxJ.png
{},115537,12,265,3,6,0.0,4.0,0.0,0.0,0,5.38,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",marcos-victor,Marcos Victor,M. Victor,Marcos Victor Ferreira da Silva,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_PrZupVH.png
"{'DS': 3, 'FC': 1, 'FF': 1, 'FS': 1, 'I': 1, 'SG': 3}",87808,12,263,3,6,0.0,4.58,0.0,3.9,5,3.59,"{'media_pontos_mandante': 4.95, 'media_pontos_visitante': 3.1999999999999997, 'media_minutos_jogados': 24, 'minutos_jogados': 29, 'scouts': {'media': {'SG': 0.6, 'FS': 0.2, 'I': 0.2, 'DS': 0.6, 'FC': 0.2, 'FF': 0.2}, 'mandante': {'SG': 2, 'I': 1}, 'visitante': {'SG': 1, 'FS': 1, 'DS': 3, 'FC': 1, 'FF': 1}}}",philipe-sampaio,Philipe Sampaio,P. Sampaio,Philipe Sampaio Azevedo,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_E29teNI.png
{},106704,12,263,5,6,0.0,2.76,0.0,0.0,1,3.62,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 15, 'minutos_jogados': 15, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",carlos-alberto,Carlos Alberto,C. Alberto,Carlos Alberto Gomes da Silva Filho,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_DgukYrK.png
"{'CA': 1, 'DS': 5, 'FC': 6, 'FF': 2, 'FS': 8, 'G': 1}",86777,12,263,4,6,1.4,5.14,-0.06,3.36,5,0.88,"{'media_pontos_mandante': 2.8, 'media_pontos_visitante': 3.5, 'media_minutos_jogados': 75, 'minutos_jogados': 51, 'scouts': {'media': {'FS': 1.6, 'G': 0.2, 'DS': 1, 'FC': 1.2, 'CA': 0.2, 'FF': 0.4}, 'mandante': {'FS': 1, 'DS': 2, 'FC': 3, 'FF': 1}, 'visitante': {'FS': 7, 'G': 1, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 1}}}",danilo-barbosa,Danilo Barbosa,D. Barbosa,Danilo Barbosa da Silva,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_6wIsdHM.png
"{'DS': 15, 'FC': 6, 'FF': 1, 'FS': 6, 'SG': 4}",109668,12,263,2,7,8.5,6.6,0.26,8.0,5,5.47,"{'media_pontos_mandante': 7.699999999999999, 'media_pontos_visitante': 8.200000000000001, 'media_minutos_jogados': 100, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.8, 'FS': 1.2, 'DS': 3, 'FC': 1.2, 'FF': 0.2}, 'mandante': {'SG': 2, 'FS': 3, 'DS': 4, 'FC': 3}, 'visitante': {'SG': 2, 'FS': 3, 'DS': 11, 'FC': 3, 'FF': 1}}}",hugo,Hugo,Hugo,Hugo Gonçalves Ferreira Neto,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_8tyq2bR.png
"{'CA': 1, 'DS': 15, 'FC': 11, 'FD': 7, 'FF': 10, 'FS': 8, 'G': 1, 'I': 2, 'PS': 1}",108946,12,263,5,6,3.9,7.58,0.64,3.9,11,2.48,"{'media_pontos_mandante': 5.58, 'media_pontos_visitante': 2.5, 'media_minutos_jogados': 51, 'minutos_jogados': 73, 'scouts': {'media': {'FS': 0.73, 'G': 0.09, 'I': 0.18, 'DS': 1.36, 'FC': 1, 'CA': 0.09, 'FF': 0.91, 'FD': 0.64, 'PS': 0.09}, 'mandante': {'FS': 3, 'G': 1, 'DS': 6, 'FC': 4, 'FF': 8, 'FD': 5}, 'visitante': {'FS': 5, 'I': 2, 'DS': 9, 'FC': 7, 'CA': 1, 'FF': 2, 'FD': 2, 'PS': 1}}}",victor-sa,Victor Sá,V. Sá,João Victor Santos Sá,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_t9xgUxE.png
"{'DS': 11, 'FC': 7, 'FF': 2, 'FS': 2}",71898,12,263,4,6,0.0,5.61,0.0,4.57,3,4.09,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 86, 'minutos_jogados': 87, 'scouts': {'media': {'FS': 0.67, 'DS': 3.67, 'FC': 2.33, 'FF': 0.67}, 'mandante': {'FS': 2, 'DS': 11, 'FC': 7, 'FF': 2}, 'visitante': {}}}",gabriel-pires,Gabriel Pires,G. Pires,Gabriel Appelt Pires,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_wzlbP45.png
"{'DS': 4, 'FC': 2, 'FD': 1, 'FS': 1}",73318,12,263,2,6,0.0,6.39,0.0,5.9,1,7.86,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 49, 'minutos_jogados': 49, 'scouts': {'media': {'FS': 1, 'DS': 4, 'FC': 2, 'FD': 1}, 'mandante': {'FS': 1, 'DS': 4, 'FC': 2, 'FD': 1}, 'visitante': {}}}",daniel-borges,Daniel Borges,D. Borges,Daniel Fortunato Borges,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_KcG4Ldd.png
{},78893,12,263,1,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",douglas-borges,Douglas Borges,D. Borges,Douglas Borges,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_33D9G2h.png
{'DS': 1},116450,12,265,2,6,1.2,2.37,-0.63,1.2,1,0.77,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 1.2, 'media_minutos_jogados': 17, 'minutos_jogados': 17, 'scouts': {'media': {'DS': 1}, 'mandante': {}, 'visitante': {'DS': 1}}}",andre,André,André,André Dhominique Queiroz Santiago Da Silva,https://s.sde.globo.com/media/person_role/2023/02/27/photo_220x220_kQwNdzi.png
"{'DE': 51, 'GS': 7, 'SG': 7}",91260,12,263,1,7,10.0,12.02,-0.01,6.58,12,6.4,"{'media_pontos_mandante': 6.5, 'media_pontos_visitante': 6.666666666666667, 'media_minutos_jogados': 101, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.58, 'DE': 4.25, 'GS': 0.58}, 'mandante': {'SG': 5, 'DE': 15, 'GS': 1}, 'visitante': {'SG': 2, 'DE': 36, 'GS': 6}}}",lucas-perri,Lucas Perri,L. Perri,Lucas Estella Perri,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_83wBpb6.png
{},109199,12,263,2,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",dg,DG,DG,Douglas da Silva Teixeira,https://s.sde.globo.com/media/person_role/2022/07/15/4de72f5f4587ade71270417865e896e9_220x220.png
"{'DS': 5, 'FC': 2, 'FD': 3, 'FF': 3, 'FS': 2, 'G': 1, 'I': 1, 'PS': 1}",105049,12,263,5,7,1.2,4.38,-0.01,1.78,12,0.74,"{'media_pontos_mandante': 2.3833333333333333, 'media_pontos_visitante': 1.1666666666666667, 'media_minutos_jogados': 49, 'minutos_jogados': 30, 'scouts': {'media': {'FS': 0.17, 'G': 0.08, 'I': 0.08, 'DS': 0.42, 'FC': 0.17, 'FF': 0.25, 'FD': 0.25, 'PS': 0.08}, 'mandante': {'G': 1, 'I': 1, 'DS': 3, 'FF': 2, 'FD': 1}, 'visitante': {'FS': 2, 'DS': 2, 'FC': 2, 'FF': 1, 'FD': 2, 'PS': 1}}}",luis-henrique,Luis Henrique,L. Henrique,Luis Henrique Tomaz de Lima,https://s.sde.globo.com/media/person_role/2023/03/15/photo_220x220_XMfC6C1.png
"{'DS': 3, 'FC': 3, 'FF': 1, 'FS': 2, 'I': 1, 'PS': 1}",85993,12,263,5,6,0.0,2.05,0.0,1.8,3,-0.14,"{'media_pontos_mandante': -0.7, 'media_pontos_visitante': 3.0500000000000003, 'media_minutos_jogados': 55, 'minutos_jogados': 52, 'scouts': {'media': {'FS': 0.67, 'I': 0.33, 'DS': 1, 'FC': 1, 'FF': 0.33, 'PS': 0.33}, 'mandante': {'I': 1, 'FC': 2}, 'visitante': {'FS': 2, 'DS': 3, 'FC': 1, 'FF': 1, 'PS': 1}}}",gustavo-sauer,Gustavo Sauer,G. Sauer,Gustavo Affonso Sauerbeck,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_plrV8jg.png
"{'CA': 1, 'DS': 33, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 7, 'I': 3, 'SG': 4}",110727,12,282,2,6,0.0,12.36,0.0,6.29,10,6.44,"{'media_pontos_mandante': 5.66, 'media_pontos_visitante': 6.9399999999999995, 'media_minutos_jogados': 76, 'minutos_jogados': 69, 'scouts': {'media': {'SG': 0.4, 'FS': 0.7, 'I': 0.3, 'DS': 3.3, 'FC': 1.6, 'CA': 0.1, 'FF': 0.3, 'FD': 0.3}, 'mandante': {'SG': 1, 'FS': 2, 'I': 2, 'DS': 16, 'FC': 9, 'FF': 3, 'FD': 3}, 'visitante': {'SG': 3, 'FS': 5, 'I': 1, 'DS': 17, 'FC': 7, 'CA': 1}}}",rubens,Rubens,Rubens,Rubens Antônio Dias,https://s.sde.globo.com/media/person_role/2023/03/01/photo_220x220_JV4BtfR.png
"{'CA': 1, 'FC': 1, 'FS': 1}",100453,12,263,3,6,0.0,2.04,0.0,-0.4,2,2.11,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 55, 'minutos_jogados': 93, 'scouts': {'media': {'FS': 0.5, 'FC': 0.5, 'CA': 0.5}, 'mandante': {}, 'visitante': {'FS': 1, 'FC': 1, 'CA': 1}}}",luis-segovia,Luis Segovia,L. Segovia,Luis Geovanny Segovia Vega,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_N5TAr8X.png
"{'A': 4, 'CA': 1, 'DS': 19, 'FC': 10, 'FD': 4, 'FF': 9, 'FS': 27, 'FT': 1, 'I': 1}",84674,12,280,4,7,8.9,9.11,0.14,6.1,11,5.69,"{'media_pontos_mandante': 6.066666666666666, 'media_pontos_visitante': 6.16, 'media_minutos_jogados': 83, 'minutos_jogados': 98, 'scouts': {'media': {'FS': 2.45, 'A': 0.36, 'FT': 0.09, 'I': 0.09, 'DS': 1.73, 'FC': 0.91, 'CA': 0.09, 'FF': 0.82, 'FD': 0.36}, 'mandante': {'FS': 14, 'A': 2, 'FT': 1, 'I': 1, 'DS': 9, 'FC': 5, 'FF': 6, 'FD': 2}, 'visitante': {'FS': 13, 'A': 2, 'DS': 10, 'FC': 5, 'CA': 1, 'FF': 3, 'FD': 2}}}",lucas-evangelista,Lucas Evangelista,L. Evangelista,Lucas Evangelista Santana de Oliveira,https://s.sde.globo.com/media/person_role/2022/05/05/175c2911cb392a7305aef49766feb459_220x220.png
"{'A': 1, 'CV': 1, 'DS': 15, 'FC': 10, 'FF': 3, 'FS': 5, 'SG': 3}",88423,12,280,2,2,6.4,8.75,0.3,4.62,8,4.12,"{'media_pontos_mandante': 5.45, 'media_pontos_visitante': 2.0999999999999996, 'media_minutos_jogados': 66, 'minutos_jogados': 39, 'scouts': {'media': {'SG': 0.38, 'FS': 0.62, 'A': 0.12, 'DS': 1.88, 'FC': 1.25, 'CV': 0.12, 'FF': 0.38}, 'mandante': {'SG': 3, 'FS': 3, 'A': 1, 'DS': 12, 'FC': 6, 'CV': 1, 'FF': 2}, 'visitante': {'FS': 2, 'DS': 3, 'FC': 4, 'FF': 1}}}",aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.sde.globo.com/media/person_role/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_220x220.png
