scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto
"{'A': 2, 'CA': 1, 'DS': 5, 'FC': 7, 'FD': 2, 'FF': 5, 'FS': 8, 'FT': 1, 'PS': 1}",87863,10,262,4,7,2.2,12.67,-1.68,5.46,5,1.39,"{'media_pontos_mandante': 3.6, 'media_pontos_visitante': 6.7, 'media_minutos_jogados': 80, 'minutos_jogados': 62, 'scouts': {'media': {'FS': 1.6, 'A': 0.4, 'FT': 0.2, 'DS': 1, 'FC': 1.4, 'CA': 0.2, 'FF': 1, 'FD': 0.4, 'PS': 0.2}, 'mandante': {'FS': 3, 'DS': 1, 'FC': 1, 'FF': 3, 'FD': 2}, 'visitante': {'FS': 5, 'A': 2, 'FT': 1, 'DS': 4, 'FC': 6, 'CA': 1, 'FF': 2, 'PS': 1}}}",arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_CaSgg7s.png
"{'CA': 1, 'FC': 2}",107416,10,277,4,6,0.0,2.67,0.0,-1.6,1,3.74,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 24, 'minutos_jogados': 24, 'scouts': {'media': {'FC': 2, 'CA': 1}, 'mandante': {'FC': 2, 'CA': 1}, 'visitante': {}}}",luan-dias,Luan Dias,L. Dias,Luan Dias da Silva,https://s.sde.globo.com/media/person_role/2023/04/12/photo_220x220_MHA8oKV.png
"{'DS': 2, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 1, 'I': 2}",37865,10,277,5,6,1.2,2.24,0.01,0.98,5,0.77,"{'media_pontos_mandante': 0.65, 'media_pontos_visitante': 1.2, 'media_minutos_jogados': 30, 'minutos_jogados': 52, 'scouts': {'media': {'FS': 0.2, 'I': 0.4, 'DS': 0.4, 'FC': 0.4, 'FF': 0.4, 'FD': 0.2}, 'mandante': {'FC': 1, 'FF': 2}, 'visitante': {'FS': 1, 'I': 2, 'DS': 2, 'FC': 1, 'FD': 1}}}",bruno-mezenga,Bruno Mezenga,B. Mezenga,Bruno Ferreira Mombra Rosa,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_arJY0Tn.png
"{'A': 1, 'CA': 2, 'DS': 11, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 7, 'SG': 4}",90768,10,262,3,7,7.5,9.97,1.25,4.02,10,4.82,"{'media_pontos_mandante': 5.92, 'media_pontos_visitante': 1.18, 'media_minutos_jogados': 101, 'minutos_jogados': 99, 'scouts': {'media': {'SG': 0.4, 'FS': 0.7, 'A': 0.1, 'DS': 1.1, 'FC': 0.5, 'CA': 0.2, 'FF': 0.1, 'FD': 0.1}, 'mandante': {'SG': 4, 'FS': 4, 'A': 1, 'DS': 7, 'FC': 3, 'CA': 1, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 3, 'DS': 4, 'FC': 2, 'CA': 1}}}",fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_zrQ4flU.png
{'FC': 1},124247,10,282,5,6,0.0,1.1,0.0,-0.3,1,1.31,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 15, 'minutos_jogados': 15, 'scouts': {'media': {'FC': 1}, 'mandante': {'FC': 1}, 'visitante': {}}}",isaac,Isaac,Isaac,Isaac Aguiar Tomich,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_3csZZPr.png
"{'DS': 4, 'FC': 4, 'FD': 3, 'FF': 2, 'FS': 2, 'G': 4, 'I': 2, 'PS': 1}",94583,10,262,5,6,8.7,13.52,0.08,5.32,8,5.6,"{'media_pontos_mandante': 4.92, 'media_pontos_visitante': 6.55, 'media_minutos_jogados': 65, 'minutos_jogados': 52, 'scouts': {'media': {'FS': 0.25, 'G': 0.5, 'I': 0.25, 'DS': 0.5, 'FC': 0.5, 'FF': 0.25, 'FD': 0.38, 'PS': 0.12}, 'mandante': {'G': 3, 'I': 2, 'DS': 2, 'FC': 3, 'FF': 1, 'FD': 2, 'PS': 1}, 'visitante': {'FS': 2, 'G': 1, 'DS': 2, 'FC': 1, 'FF': 1, 'FD': 1}}}",pedro,Pedro,Pedro,Pedro Guilherme Abreu dos Santos,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_BmbzG97.png
{},106882,10,266,4,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",edinho,Edinho,Edinho,Eder Maciel Lopes,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_5q9s5aJ.png
"{'A': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 11, 'G': 1, 'I': 1}",51772,10,262,4,7,5.0,9.45,-1.21,5.18,6,3.22,"{'media_pontos_mandante': 5.88, 'media_pontos_visitante': 3.8, 'media_minutos_jogados': 73, 'minutos_jogados': 99, 'scouts': {'media': {'FS': 1.83, 'A': 0.17, 'G': 0.17, 'I': 0.17, 'DS': 1.5, 'FC': 1.17, 'FF': 0.33, 'FD': 0.33}, 'mandante': {'FS': 7, 'A': 1, 'G': 1, 'I': 1, 'DS': 6, 'FC': 7, 'FF': 1, 'FD': 1}, 'visitante': {'FS': 4, 'DS': 3, 'FF': 1, 'FD': 1}}}",everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_SWdtKkm.png
"{'CA': 2, 'DS': 6, 'FC': 10, 'FD': 1, 'FF': 3, 'FS': 13, 'FT': 1, 'G': 2, 'SG': 4}",91708,10,266,3,5,1.4,12.52,0.06,5.13,10,0.83,"{'media_pontos_mandante': 8.95, 'media_pontos_visitante': 2.58, 'media_minutos_jogados': 95, 'minutos_jogados': 70, 'scouts': {'media': {'SG': 0.4, 'FS': 1.3, 'FT': 0.1, 'G': 0.2, 'DS': 0.6, 'FC': 1, 'CA': 0.2, 'FF': 0.3, 'FD': 0.1}, 'mandante': {'SG': 2, 'FS': 7, 'FT': 1, 'G': 2, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 2}, 'visitante': {'SG': 2, 'FS': 6, 'DS': 3, 'FC': 7, 'CA': 1, 'FF': 1, 'FD': 1}}}",nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_U5c1E7V.png
"{'DS': 7, 'FC': 8, 'FS': 1}",118752,10,267,4,2,3.0,2.81,0.18,2.17,3,1.93,"{'media_pontos_mandante': 2.6, 'media_pontos_visitante': 1.95, 'media_minutos_jogados': 59, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 0.33, 'DS': 2.33, 'FC': 2.67}, 'mandante': {'FS': 1, 'DS': 2, 'FC': 1}, 'visitante': {'DS': 5, 'FC': 7}}}",mateus-carvalho,Mateus Carvalho,M. Carvalho,Mateus Carvalho dos Santos,https://s.sde.globo.com/media/person_role/2023/04/14/photo_220x220_AtC7CQ7.png
{'DS': 1},123359,10,282,5,6,0.0,0.95,0.0,1.2,1,0.86,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 1.2, 'media_minutos_jogados': 17, 'minutos_jogados': 17, 'scouts': {'media': {'DS': 1}, 'mandante': {}, 'visitante': {'DS': 1}}}",cadu,Cadu,Cadu,Carlos Eduardo Amaral Pereira de Castro,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_FDCeBal.png
"{'CA': 1, 'DS': 6, 'FC': 2, 'FF': 2, 'FS': 5}",116672,10,277,4,6,0.0,3.47,0.0,1.08,9,1.53,"{'media_pontos_mandante': 1.24, 'media_pontos_visitante': 0.88, 'media_minutos_jogados': 33, 'minutos_jogados': 8, 'scouts': {'media': {'FS': 0.56, 'DS': 0.67, 'FC': 0.22, 'CA': 0.11, 'FF': 0.22}, 'mandante': {'FS': 3, 'DS': 5, 'FC': 1, 'CA': 1}, 'visitante': {'FS': 2, 'DS': 1, 'FC': 1, 'FF': 2}}}",daniel-ruiz,Daniel Ruiz,D. Ruiz,Daniel Felipe Ruiz Rivera,https://s.sde.globo.com/media/person_role/2023/04/13/photo_220x220_XXpQoGP.png
"{'A': 3, 'CA': 1, 'DS': 7, 'FC': 3, 'FD': 2, 'FS': 14, 'G': 3}",62977,10,266,4,7,0.0,12.57,0.0,6.11,9,6.18,"{'media_pontos_mandante': 7.88, 'media_pontos_visitante': 4.68, 'media_minutos_jogados': 85, 'minutos_jogados': 72, 'scouts': {'media': {'FS': 1.56, 'A': 0.33, 'G': 0.33, 'DS': 0.78, 'FC': 0.33, 'CA': 0.11, 'FD': 0.22}, 'mandante': {'FS': 8, 'A': 1, 'G': 2, 'DS': 5, 'FC': 3, 'CA': 1, 'FD': 2}, 'visitante': {'FS': 6, 'A': 2, 'G': 1, 'DS': 2}}}",ganso,Ganso,Ganso,Paulo Henrique Chagas de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_PmRYkjX.png
"{'DS': 1, 'FC': 1, 'FD': 1, 'FS': 6, 'I': 1}",123713,10,275,4,6,0.0,1.79,0.0,1.25,4,1.56,"{'media_pontos_mandante': 1.9, 'media_pontos_visitante': 0.6, 'media_minutos_jogados': 35, 'minutos_jogados': 78, 'scouts': {'media': {'FS': 1.5, 'I': 0.25, 'DS': 0.25, 'FC': 0.25, 'FD': 0.25}, 'mandante': {'FS': 3, 'I': 1, 'DS': 1, 'FD': 1}, 'visitante': {'FS': 3, 'FC': 1}}}",luis-guilherme,Luis Guilherme,L. Guilherme,Luis Guilherme Lira dos Santos,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_xdmiXWp.png
"{'A': 2, 'CA': 1, 'DS': 15, 'FC': 15, 'FD': 2, 'FF': 2, 'FS': 19, 'I': 5}",99815,10,266,4,7,7.1,9.84,0.37,3.95,9,4.56,"{'media_pontos_mandante': 3.9, 'media_pontos_visitante': 3.98, 'media_minutos_jogados': 94, 'minutos_jogados': 99, 'scouts': {'media': {'FS': 2.11, 'A': 0.22, 'I': 0.56, 'DS': 1.67, 'FC': 1.67, 'CA': 0.11, 'FF': 0.22, 'FD': 0.22}, 'mandante': {'FS': 6, 'A': 1, 'I': 2, 'DS': 8, 'FC': 8, 'CA': 1, 'FF': 2}, 'visitante': {'FS': 13, 'A': 1, 'I': 3, 'DS': 7, 'FC': 7, 'FD': 2}}}",arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_8Xam8ML.png
"{'DE': 20, 'GS': 4, 'SG': 1}",71571,10,356,1,5,0.0,10.86,0.0,5.25,4,4.47,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 100, 'minutos_jogados': 102, 'scouts': {'media': {'SG': 0.25, 'DE': 5, 'GS': 1}, 'mandante': {'DE': 6, 'GS': 3}, 'visitante': {'SG': 1, 'DE': 14, 'GS': 1}}}",fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_qLr4Pp0.png
"{'A': 3, 'CA': 1, 'DS': 17, 'FC': 16, 'FD': 2, 'FF': 4, 'FS': 11, 'SG': 5}",90061,10,356,2,7,6.3,11.13,0.16,7.3,9,3.99,"{'media_pontos_mandante': 8.32, 'media_pontos_visitante': 6.03, 'media_minutos_jogados': 93, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.56, 'FS': 1.22, 'A': 0.33, 'DS': 1.89, 'FC': 1.78, 'CA': 0.11, 'FF': 0.44, 'FD': 0.22}, 'mandante': {'SG': 3, 'FS': 5, 'A': 3, 'DS': 8, 'FC': 7, 'FF': 2}, 'visitante': {'SG': 2, 'FS': 6, 'DS': 9, 'FC': 9, 'CA': 1, 'FF': 2, 'FD': 2}}}",bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.sde.globo.com/media/person_role/2023/05/06/photo_220x220_PYjs4Li.png
"{'CA': 1, 'FC': 2}",107803,10,294,5,6,0.0,1.77,0.0,-1.6,1,2.46,"{'media_pontos_mandante': 0, 'media_pontos_visitante': -1.6, 'media_minutos_jogados': 86, 'minutos_jogados': 86, 'scouts': {'media': {'FC': 2, 'CA': 1}, 'mandante': {}, 'visitante': {'FC': 2, 'CA': 1}}}",wesley,Wesley,Wesley,Wesley da Conceição Duarte Moreira,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_KnKkZDT.png
"{'DE': 20, 'FS': 2, 'GS': 7, 'SG': 1}",87603,10,327,1,7,0.0,2.95,-1.05,3.8,5,-0.03,"{'media_pontos_mandante': 3.5, 'media_pontos_visitante': 4.25, 'media_minutos_jogados': 102, 'minutos_jogados': 105, 'scouts': {'media': {'SG': 0.2, 'FS': 0.4, 'DE': 4, 'GS': 1.4}, 'mandante': {'SG': 1, 'FS': 1, 'DE': 8, 'GS': 3}, 'visitante': {'FS': 1, 'DE': 12, 'GS': 4}}}",mateus-pasinato,Mateus Pasinato,M. Pasinato,Mateus Pasinato,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_1bOXVa7.png
{},122233,10,284,5,6,0.0,3.0,0.0,0.0,0,3.96,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ronald-barcellos,Ronald Barcellos,R. Barcellos,Ronald Barcellos Arantes,https://s.sde.globo.com/media/person_role/2023/04/14/photo_220x220_9Vjj41S.png
"{'DS': 1, 'FC': 2, 'FF': 1, 'FS': 3}",115404,10,267,5,6,0.0,2.72,0.0,1.45,2,1.86,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 22, 'minutos_jogados': 22, 'scouts': {'media': {'FS': 1.5, 'DS': 0.5, 'FC': 1, 'FF': 0.5}, 'mandante': {'FC': 2}, 'visitante': {'FS': 3, 'DS': 1, 'FF': 1}}}",rwan,Rwan,Rwan,Rwan Philipe Rodrigues de Souza Cruz,https://s.sde.globo.com/media/person_role/2023/03/31/photo_220x220_rYedMV0.png
"{'DE': 26, 'FS': 1, 'GS': 10}",82453,10,290,1,7,0.0,5.31,-0.94,2.36,7,-0.04,"{'media_pontos_mandante': 2.17, 'media_pontos_visitante': 2.5, 'media_minutos_jogados': 100, 'minutos_jogados': 99, 'scouts': {'media': {'FS': 0.14, 'DE': 3.71, 'GS': 1.43}, 'mandante': {'FS': 1, 'DE': 10, 'GS': 4}, 'visitante': {'DE': 16, 'GS': 6}}}",tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.sde.globo.com/media/person_role/2023/03/11/photo_220x220_jSvkpAL.png
"{'A': 1, 'CA': 3, 'DS': 3, 'FC': 9, 'FS': 2, 'G': 1, 'I': 1, 'SG': 1}",78850,10,284,2,6,0.0,7.55,0.0,3.36,5,5.55,"{'media_pontos_mandante': 3.9, 'media_pontos_visitante': 2.55, 'media_minutos_jogados': 101, 'minutos_jogados': 103, 'scouts': {'media': {'SG': 0.2, 'FS': 0.4, 'A': 0.2, 'G': 0.2, 'I': 0.2, 'DS': 0.6, 'FC': 1.8, 'CA': 0.6}, 'mandante': {'SG': 1, 'FS': 1, 'G': 1, 'I': 1, 'DS': 2, 'FC': 7, 'CA': 2}, 'visitante': {'FS': 1, 'A': 1, 'DS': 1, 'FC': 2, 'CA': 1}}}",reinaldo,Reinaldo,Reinaldo,Reinaldo Manoel da Silva,https://s.sde.globo.com/media/person_role/2023/03/08/photo_220x220_YOXKUlg.png
{},104991,10,263,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igo-gabriel,Igo Gabriel,I. Gabriel,Igo Gabriel Santos Pereira,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_C8GywEv.png
{},110947,10,266,4,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",gustavo-apis,Gustavo Apis,G. Apis,Gustavo Apis Pascoal de Farias,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_s4LBYSN.png
{},101290,10,284,5,6,0.0,10.0,0.0,0.0,0,13.9,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ferreira,Ferreira,Ferreira,Aldemir dos Santos Ferreira,https://s.sde.globo.com/media/person_role/2021/04/29/c162773146af15b4d212ad3d8e81af03_220x220.png
{},104424,10,284,1,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",felipe-scheibig,Felipe Scheibig,F. Scheibig,Felipe Mateus Scheibig,https://s.sde.globo.com/media/person_role/2021/07/16/79af8f6f344db19983598078705340fc_220x220.png
"{'A': 1, 'DS': 10, 'FC': 14, 'FD': 4, 'FF': 10, 'FS': 5, 'I': 8}",72583,10,285,5,7,1.6,6.24,-0.82,3.03,9,0.99,"{'media_pontos_mandante': 3.36, 'media_pontos_visitante': 2.62, 'media_minutos_jogados': 77, 'minutos_jogados': 95, 'scouts': {'media': {'FS': 0.56, 'A': 0.11, 'I': 0.89, 'DS': 1.11, 'FC': 1.56, 'FF': 1.11, 'FD': 0.44}, 'mandante': {'FS': 5, 'A': 1, 'I': 4, 'DS': 4, 'FC': 9, 'FF': 5, 'FD': 3}, 'visitante': {'I': 4, 'DS': 6, 'FC': 5, 'FF': 5, 'FD': 1}}}",pedro-henrique,Pedro Henrique,P. Henrique,Pedro Henrique Konzen Medina da Silva,https://s.sde.globo.com/media/person_role/2022/04/12/5422d339b6546dc0505e80e10b027269_220x220.png
"{'CA': 1, 'DS': 9, 'FC': 7, 'FD': 1, 'FF': 1, 'FS': 2, 'SG': 1}",121821,10,264,3,7,1.7,2.03,-0.1,1.96,8,1.07,"{'media_pontos_mandante': 2.75, 'media_pontos_visitante': 1.18, 'media_minutos_jogados': 98, 'minutos_jogados': 99, 'scouts': {'media': {'SG': 0.12, 'FS': 0.25, 'DS': 1.12, 'FC': 0.88, 'CA': 0.12, 'FF': 0.12, 'FD': 0.12}, 'mandante': {'SG': 1, 'FS': 1, 'DS': 6, 'FC': 5, 'CA': 1, 'FF': 1}, 'visitante': {'FS': 1, 'DS': 3, 'FC': 2, 'FD': 1}}}",murillo,Murillo,Murillo,Murillo Santiago Costa dos Santos,https://s.sde.globo.com/media/person_role/2023/03/02/photo_220x220_dsRP9Y8.png
"{'DS': 2, 'FC': 2}",121830,10,263,5,6,0.0,1.39,0.0,0.6,3,0.6,"{'media_pontos_mandante': 0.6, 'media_pontos_visitante': 0.6, 'media_minutos_jogados': 15, 'minutos_jogados': 34, 'scouts': {'media': {'DS': 0.67, 'FC': 0.67}, 'mandante': {'DS': 1}, 'visitante': {'DS': 1, 'FC': 2}}}",janderson,Janderson,Janderson,Janderson de Carvalho Costa,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_ubiTL56.png
"{'A': 2, 'CA': 2, 'DS': 4, 'FC': 6, 'FD': 3, 'FF': 4, 'FS': 21}",68685,10,285,4,7,2.3,9.02,-0.16,3.15,9,1.45,"{'media_pontos_mandante': 1.82, 'media_pontos_visitante': 4.8, 'media_minutos_jogados': 94, 'minutos_jogados': 101, 'scouts': {'media': {'FS': 2.33, 'A': 0.22, 'DS': 0.44, 'FC': 0.67, 'CA': 0.22, 'FF': 0.44, 'FD': 0.33}, 'mandante': {'FS': 10, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 3}, 'visitante': {'FS': 11, 'A': 2, 'DS': 1, 'FC': 3, 'CA': 1, 'FF': 1, 'FD': 3}}}",alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_M6Icp8o.png
"{'CA': 1, 'DS': 9, 'FC': 5, 'FD': 2, 'FF': 5, 'FS': 4, 'G': 1}",87242,10,285,4,5,0.0,7.4,0.0,2.75,9,1.44,"{'media_pontos_mandante': 3.25, 'media_pontos_visitante': 2.34, 'media_minutos_jogados': 77, 'minutos_jogados': 74, 'scouts': {'media': {'FS': 0.44, 'G': 0.11, 'DS': 1, 'FC': 0.56, 'CA': 0.11, 'FF': 0.56, 'FD': 0.22}, 'mandante': {'FS': 1, 'G': 1, 'DS': 3, 'FC': 3, 'CA': 1, 'FF': 2, 'FD': 1}, 'visitante': {'FS': 3, 'DS': 6, 'FC': 2, 'FF': 3, 'FD': 1}}}",carlos-de-pena,Carlos de Pena,C. Pena,Carlos María de Pena Bonino,https://s.sde.globo.com/media/person_role/2023/03/07/photo_220x220_8NTSnKt.png
{'FS': 2},122439,10,266,4,6,0.0,0.81,0.0,0.5,2,1.55,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 8, 'minutos_jogados': 13, 'scouts': {'media': {'FS': 1}, 'mandante': {}, 'visitante': {'FS': 2}}}",isaac,Isaac,Isaac,Isaac Rodrigues de Lima,https://s.sde.globo.com/media/person_role/2023/05/09/photo_220x220_BvtRIqc.png
{'V': 5},70800,10,262,6,7,10.75,12.19,0.71,6.54,9,6.91,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jorge-sampaoli,Jorge Sampaoli,J. Sampaoli,Jorge Sampaoli,https://s.sde.globo.com/media/person_role/2023/04/17/photo_220x220_Fp5qEri.png
"{'DS': 18, 'FC': 7, 'FF': 2, 'FS': 8, 'SG': 2}",78445,10,285,2,7,2.4,8.72,-0.19,4.39,8,1.5,"{'media_pontos_mandante': 4.26, 'media_pontos_visitante': 4.6, 'media_minutos_jogados': 91, 'minutos_jogados': 101, 'scouts': {'media': {'SG': 0.25, 'FS': 1, 'DS': 2.25, 'FC': 0.88, 'FF': 0.25}, 'mandante': {'SG': 2, 'FS': 6, 'DS': 7, 'FC': 3, 'FF': 1}, 'visitante': {'FS': 2, 'DS': 11, 'FC': 4, 'FF': 1}}}",rene,Renê,Renê,Renê Rodrigues Martins,https://s.sde.globo.com/media/person_role/2022/04/12/89131124e240b53f50f1fe351ceb880d_220x220.png
{'V': 4},40990,10,276,6,7,2.43,10.52,-0.31,5.62,9,1.49,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,https://s.sde.globo.com/media/person_role/2023/04/20/photo_220x220_Lo29Wew.png
{},109102,10,293,4,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",daniel-martins,Daniel Martins,D. Martins,Daniel Sergio Martins,https://s.sde.globo.com/media/person_role/2022/08/25/photo_220x220_VUIS7Pm.png
"{'DS': 1, 'FC': 1, 'FF': 1}",104420,10,293,5,6,0.0,2.39,0.0,1.7,1,2.83,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 21, 'minutos_jogados': 21, 'scouts': {'media': {'DS': 1, 'FC': 1, 'FF': 1}, 'mandante': {'DS': 1, 'FC': 1, 'FF': 1}, 'visitante': {}}}",reinaldo,Reinaldo,Reinaldo,Reinaldo Nascimento Satorno,https://s.sde.globo.com/media/person_role/2020/03/03/12600160dfe6fed9a606921db8b0a862_220x220.png
"{'CA': 1, 'DS': 3, 'FC': 10, 'FD': 1, 'FF': 6, 'FS': 7, 'FT': 1, 'G': 1, 'I': 6}",81905,10,283,5,6,2.9,5.14,0.17,2.79,7,1.85,"{'media_pontos_mandante': 1.07, 'media_pontos_visitante': 5.07, 'media_minutos_jogados': 46, 'minutos_jogados': 24, 'scouts': {'media': {'FS': 1, 'FT': 0.14, 'G': 0.14, 'I': 0.86, 'DS': 0.43, 'FC': 1.43, 'CA': 0.14, 'FF': 0.86, 'FD': 0.14}, 'mandante': {'FS': 3, 'I': 4, 'DS': 2, 'FC': 6, 'CA': 1, 'FF': 3, 'FD': 1}, 'visitante': {'FS': 4, 'FT': 1, 'G': 1, 'I': 2, 'DS': 1, 'FC': 4, 'FF': 3}}}",henrique-dourado,Henrique Dourado,H. Dourado,José Henrique da Silva Dourado,https://s.sde.globo.com/media/person_role/2023/04/22/photo_220x220_X04virK.png
"{'A': 3, 'DS': 5, 'FC': 6, 'FD': 6, 'FF': 8, 'FS': 28, 'FT': 1, 'G': 2, 'I': 1}",68920,10,275,5,7,0.6,14.88,-2.04,6.57,10,0.28,"{'media_pontos_mandante': 6.58, 'media_pontos_visitante': 6.56, 'media_minutos_jogados': 86, 'minutos_jogados': 74, 'scouts': {'media': {'FS': 2.8, 'A': 0.3, 'FT': 0.1, 'G': 0.2, 'I': 0.1, 'DS': 0.5, 'FC': 0.6, 'FF': 0.8, 'FD': 0.6}, 'mandante': {'FS': 14, 'A': 2, 'FT': 1, 'I': 1, 'DS': 4, 'FC': 2, 'FF': 5, 'FD': 4}, 'visitante': {'FS': 14, 'A': 1, 'G': 2, 'DS': 1, 'FC': 4, 'FF': 3, 'FD': 2}}}",dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.sde.globo.com/media/person_role/2023/03/15/photo_220x220_dKDb4Xe.png
{},121766,10,267,2,6,0.0,1.0,0.0,0.0,0,1.12,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",paulinho,Paulinho,Paulinho,Paulo Ricardo de Souza Babilônia,https://s.sde.globo.com/media/person_role/2023/02/23/photo_220x220_5ClDe2s.png
{},111172,10,327,1,6,0.0,2.0,0.0,0.0,0,2.54,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': 0, 'minutos_jogados': 0, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",robson,Robson,Robson,Robson Luiz dos Santos Nascimento,https://s.sde.globo.com/media/person_role/2021/06/04/4ae813551a7112d688190602a630a0b1_220x220.png
{'DS': 1},38750,10,262,2,6,0.0,5.86,0.0,1.2,1,7.83,"{'media_pontos_mandante': 0, 'media_pontos_visitante': 1.2, 'media_minutos_jogados': 15, 'minutos_jogados': 15, 'scouts': {'media': {'DS': 1}, 'mandante': {}, 'visitante': {'DS': 1}}}",filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.sde.globo.com/media/person_role/2023/04/11/photo_220x220_1mrsipC.png
